time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
08:30:00,2018-06-11 08:30:00,653.0,247.0,426,212,507,215,26,6,11,2018,2018-06-11 08:30:00,2018-6-11,2286.0
09:00:00,2018-06-11 09:00:00,572.0,115.0,495,252,502,207,35,6,11,2018,2018-06-11 09:00:00,2018-6-11,2178.0
09:30:00,2018-06-11 09:30:00,447.0,95.0,432,231,511,249,32,6,11,2018,2018-06-11 09:30:00,2018-6-11,1997.0
10:00:00,2018-06-11 10:00:00,400.0,99.0,427,259,512,235,33,6,11,2018,2018-06-11 10:00:00,2018-6-11,1965.0
10:30:00,2018-06-11 10:30:00,489.0,78.0,405,234,466,218,29,6,11,2018,2018-06-11 10:30:00,2018-6-11,1919.0
11:00:00,2018-06-11 11:00:00,477.0,96.0,434,235,456,246,29,6,11,2018,2018-06-11 11:00:00,2018-6-11,1973.0
11:30:00,2018-06-11 11:30:00,388.0,108.0,414,245,437,238,30,6,11,2018,2018-06-11 11:30:00,2018-6-11,1860.0
12:00:00,2018-06-11 12:00:00,379.0,101.0,378,222,432,194,25,6,11,2018,2018-06-11 12:00:00,2018-6-11,1731.0
12:30:00,2018-06-11 12:30:00,539.0,95.0,414,236,451,214,26,6,11,2018,2018-06-11 12:30:00,2018-6-11,1975.0
13:00:00,2018-06-11 13:00:00,556.0,117.0,456,280,527,239,35,6,11,2018,2018-06-11 13:00:00,2018-6-11,2210.0
13:30:00,2018-06-11 13:30:00,457.0,89.0,454,286,548,267,30,6,11,2018,2018-06-11 13:30:00,2018-6-11,2131.0
14:00:00,2018-06-11 14:00:00,317.0,77.0,460,270,519,200,31,6,11,2018,2018-06-11 14:00:00,2018-6-11,1874.0
14:30:00,2018-06-11 14:30:00,325.0,109.0,441,267,497,235,25,6,11,2018,2018-06-11 14:30:00,2018-6-11,1899.0
15:00:00,2018-06-11 15:00:00,375.0,102.0,470,272,529,224,31,6,11,2018,2018-06-11 15:00:00,2018-6-11,2003.0
15:30:00,2018-06-11 15:30:00,274.0,124.0,442,261,524,287,31,6,11,2018,2018-06-11 15:30:00,2018-6-11,1943.0
16:00:00,2018-06-11 16:00:00,204.0,186.0,396,236,435,239,29,6,11,2018,2018-06-11 16:00:00,2018-6-11,1725.0
16:30:00,2018-06-11 16:30:00,267.0,263.0,404,233,466,289,28,6,11,2018,2018-06-11 16:30:00,2018-6-11,1950.0
17:00:00,2018-06-11 17:00:00,222.0,327.0,411,231,516,217,28,6,11,2018,2018-06-11 17:00:00,2018-6-11,1952.0
17:30:00,2018-06-11 17:30:00,160.0,230.0,406,247,476,219,33,6,11,2018,2018-06-11 17:30:00,2018-6-11,1771.0
18:00:00,2018-06-11 18:00:00,118.0,129.0,451,245,476,242,30,6,11,2018,2018-06-11 18:00:00,2018-6-11,1691.0
18:30:00,2018-06-11 18:30:00,129.0,109.0,400,204,475,208,28,6,11,2018,2018-06-11 18:30:00,2018-6-11,1553.0
19:00:00,2018-06-11 19:00:00,136.0,78.0,433,218,452,175,30,6,11,2018,2018-06-11 19:00:00,2018-6-11,1522.0
19:30:00,2018-06-11 19:30:00,102.0,62.0,338,183,380,189,21,6,11,2018,2018-06-11 19:30:00,2018-6-11,1275.0
20:00:00,2018-06-11 20:00:00,70.0,80.0,267,133,292,145,20,6,11,2018,2018-06-11 20:00:00,2018-6-11,1007.0
20:30:00,2018-06-11 20:30:00,90.0,77.0,328,169,342,172,18,6,11,2018,2018-06-11 20:30:00,2018-6-11,1196.0
21:00:00,2018-06-11 21:00:00,93.0,69.0,385,206,416,165,26,6,11,2018,2018-06-11 21:00:00,2018-6-11,1360.0
21:30:00,2018-06-11 21:30:00,84.0,59.0,295,164,323,138,21,6,11,2018,2018-06-11 21:30:00,2018-6-11,1084.0
22:00:00,2018-06-11 22:00:00,41.0,66.0,250,130,259,133,16,6,11,2018,2018-06-11 22:00:00,2018-6-11,895.0
22:30:00,2018-06-11 22:30:00,31.0,39.0,221,122,266,116,14,6,11,2018,2018-06-11 22:30:00,2018-6-11,809.0
23:00:00,2018-06-11 23:00:00,18.0,26.0,226,125,243,118,17,6,11,2018,2018-06-11 23:00:00,2018-6-11,773.0
23:30:00,2018-06-11 23:30:00,9.0,26.0,196,104,229,126,11,6,11,2018,2018-06-11 23:30:00,2018-6-11,701.0
