time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-03-31 00:00:00,5.0,25.0,108,63,123,58,7,3,31,2018,2018-03-31 00:00:00,2018-3-31,389.0
00:30:00,2018-03-31 00:30:00,16.0,23.0,40,22,48,21,3,3,31,2018,2018-03-31 00:30:00,2018-3-31,173.0
01:00:00,2018-03-31 01:00:00,12.0,11.0,17,10,19,8,1,3,31,2018,2018-03-31 01:00:00,2018-3-31,78.0
01:30:00,2018-03-31 01:30:00,11.0,14.0,16,8,18,9,1,3,31,2018,2018-03-31 01:30:00,2018-3-31,77.0
02:00:00,2018-03-31 02:00:00,10.0,8.0,19,9,19,8,1,3,31,2018,2018-03-31 02:00:00,2018-3-31,74.0
02:30:00,2018-03-31 02:30:00,24.0,6.0,21,11,23,11,1,3,31,2018,2018-03-31 02:30:00,2018-3-31,97.0
03:00:00,2018-03-31 03:00:00,67.0,8.0,33,19,38,17,3,3,31,2018,2018-03-31 03:00:00,2018-3-31,185.0
03:30:00,2018-03-31 03:30:00,137.0,13.0,65,36,82,37,4,3,31,2018,2018-03-31 03:30:00,2018-3-31,374.0
04:00:00,2018-03-31 04:00:00,241.0,20.0,135,70,159,53,9,3,31,2018,2018-03-31 04:00:00,2018-3-31,687.0
04:30:00,2018-03-31 04:30:00,308.0,26.0,184,94,200,99,13,3,31,2018,2018-03-31 04:30:00,2018-3-31,924.0
05:00:00,2018-03-31 05:00:00,243.0,25.0,165,97,206,84,10,3,31,2018,2018-03-31 05:00:00,2018-3-31,830.0
05:30:00,2018-03-31 05:30:00,311.0,28.0,204,128,240,110,13,3,31,2018,2018-03-31 05:30:00,2018-3-31,1034.0
06:00:00,2018-03-31 06:00:00,157.0,34.0,164,78,178,94,11,3,31,2018,2018-03-31 06:00:00,2018-3-31,716.0
06:30:00,2018-03-31 06:30:00,161.0,37.0,126,76,158,57,9,3,31,2018,2018-03-31 06:30:00,2018-3-31,624.0
07:00:00,2018-03-31 07:00:00,196.0,49.0,176,99,207,90,12,3,31,2018,2018-03-31 07:00:00,2018-3-31,829.0
07:30:00,2018-03-31 07:30:00,254.0,67.0,177,102,208,112,12,3,31,2018,2018-03-31 07:30:00,2018-3-31,932.0
