time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
13:00:00,2018-06-02 13:00:00,244.0,98.0,377,215,448,227,28,6,2,2018,2018-06-02 13:00:00,2018-6-2,1637.0
13:30:00,2018-06-02 13:30:00,239.0,92.0,386,210,423,202,24,6,2,2018,2018-06-02 13:30:00,2018-6-2,1576.0
14:00:00,2018-06-02 14:00:00,143.0,113.0,346,193,400,186,26,6,2,2018,2018-06-02 14:00:00,2018-6-2,1407.0
14:30:00,2018-06-02 14:30:00,157.0,96.0,319,196,386,163,22,6,2,2018,2018-06-02 14:30:00,2018-6-2,1339.0
15:00:00,2018-06-02 15:00:00,135.0,103.0,361,191,406,187,24,6,2,2018,2018-06-02 15:00:00,2018-6-2,1407.0
15:30:00,2018-06-02 15:30:00,120.0,106.0,350,214,380,227,24,6,2,2018,2018-06-02 15:30:00,2018-6-2,1421.0
16:00:00,2018-06-02 16:00:00,99.0,95.0,284,168,348,176,22,6,2,2018,2018-06-02 16:00:00,2018-6-2,1192.0
16:30:00,2018-06-02 16:30:00,94.0,86.0,322,188,356,189,21,6,2,2018,2018-06-02 16:30:00,2018-6-2,1256.0
17:00:00,2018-06-02 17:00:00,96.0,90.0,306,176,373,183,24,6,2,2018,2018-06-02 17:00:00,2018-6-2,1248.0
17:30:00,2018-06-02 17:30:00,82.0,77.0,292,160,334,170,21,6,2,2018,2018-06-02 17:30:00,2018-6-2,1136.0
18:00:00,2018-06-02 18:00:00,69.0,80.0,222,129,270,93,15,6,2,2018,2018-06-02 18:00:00,2018-6-2,878.0
18:30:00,2018-06-02 18:30:00,49.0,83.0,242,145,290,133,15,6,2,2018,2018-06-02 18:30:00,2018-6-2,957.0
19:00:00,2018-06-02 19:00:00,78.0,72.0,265,152,317,129,19,6,2,2018,2018-06-02 19:00:00,2018-6-2,1032.0
19:30:00,2018-06-02 19:30:00,57.0,61.0,229,130,254,107,15,6,2,2018,2018-06-02 19:30:00,2018-6-2,853.0
20:00:00,2018-06-02 20:00:00,49.0,49.0,166,82,179,90,12,6,2,2018,2018-06-02 20:00:00,2018-6-2,627.0
20:30:00,2018-06-02 20:30:00,55.0,49.0,185,102,193,108,12,6,2,2018,2018-06-02 20:30:00,2018-6-2,704.0
21:00:00,2018-06-02 21:00:00,60.0,60.0,213,118,238,125,14,6,2,2018,2018-06-02 21:00:00,2018-6-2,828.0
21:30:00,2018-06-02 21:30:00,54.0,60.0,184,115,201,109,12,6,2,2018,2018-06-02 21:30:00,2018-6-2,735.0
22:00:00,2018-06-02 22:00:00,18.0,55.0,144,82,161,84,9,6,2,2018,2018-06-02 22:00:00,2018-6-2,553.0
22:30:00,2018-06-02 22:30:00,22.0,39.0,118,60,141,65,7,6,2,2018,2018-06-02 22:30:00,2018-6-2,452.0
23:00:00,2018-06-02 23:00:00,20.0,28.0,116,67,139,65,9,6,2,2018,2018-06-02 23:00:00,2018-6-2,444.0
23:30:00,2018-06-02 23:30:00,12.0,33.0,137,75,141,74,8,6,2,2018,2018-06-02 23:30:00,2018-6-2,480.0
