time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-07-04 00:00:00,6.0,20.0,106,55,115,57,7,7,4,2018,2018-07-04 00:00:00,2018-7-4,366.0
00:30:00,2018-07-04 00:30:00,8.0,17.0,77,37,84,37,5,7,4,2018,2018-07-04 00:30:00,2018-7-4,265.0
01:00:00,2018-07-04 01:00:00,11.0,15.0,41,27,49,27,2,7,4,2018,2018-07-04 01:00:00,2018-7-4,172.0
01:30:00,2018-07-04 01:30:00,9.0,10.0,29,16,34,15,2,7,4,2018,2018-07-04 01:30:00,2018-7-4,115.0
02:00:00,2018-07-04 02:00:00,8.0,13.0,28,14,31,14,2,7,4,2018,2018-07-04 02:00:00,2018-7-4,110.0
02:30:00,2018-07-04 02:30:00,40.0,12.0,27,16,31,13,2,7,4,2018,2018-07-04 02:30:00,2018-7-4,141.0
03:00:00,2018-07-04 03:00:00,75.0,20.0,29,16,30,18,2,7,4,2018,2018-07-04 03:00:00,2018-7-4,190.0
03:30:00,2018-07-04 03:30:00,176.0,18.0,72,37,81,38,6,7,4,2018,2018-07-04 03:30:00,2018-7-4,428.0
04:00:00,2018-07-04 04:00:00,237.0,25.0,111,65,111,76,8,7,4,2018,2018-07-04 04:00:00,2018-7-4,633.0
04:30:00,2018-07-04 04:30:00,372.0,21.0,172,110,191,81,15,7,4,2018,2018-07-04 04:30:00,2018-7-4,962.0
05:00:00,2018-07-04 05:00:00,272.0,28.0,192,105,207,113,11,7,4,2018,2018-07-04 05:00:00,2018-7-4,928.0
05:30:00,2018-07-04 05:30:00,291.0,26.0,202,125,222,115,13,7,4,2018,2018-07-04 05:30:00,2018-7-4,994.0
06:00:00,2018-07-04 06:00:00,229.0,32.0,190,102,195,89,13,7,4,2018,2018-07-04 06:00:00,2018-7-4,850.0
06:30:00,2018-07-04 06:30:00,244.0,28.0,175,95,186,102,11,7,4,2018,2018-07-04 06:30:00,2018-7-4,841.0
07:00:00,2018-07-04 07:00:00,261.0,28.0,198,110,208,124,13,7,4,2018,2018-07-04 07:00:00,2018-7-4,942.0
07:30:00,2018-07-04 07:30:00,251.0,37.0,223,137,239,100,14,7,4,2018,2018-07-04 07:30:00,2018-7-4,1001.0
08:00:00,2018-07-04 08:00:00,264.0,50.0,288,147,279,136,17,7,4,2018,2018-07-04 08:00:00,2018-7-4,1181.0
