time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
14:30:00,2018-04-18 14:30:00,296.0,140.0,324,181,388,211,23,4,18,2018,2018-04-18 14:30:00,2018-4-18,1563.0
15:00:00,2018-04-18 15:00:00,254.0,121.0,391,227,420,171,29,4,18,2018,2018-04-18 15:00:00,2018-4-18,1613.0
15:30:00,2018-04-18 15:30:00,232.0,135.0,383,227,467,202,25,4,18,2018,2018-04-18 15:30:00,2018-4-18,1671.0
16:00:00,2018-04-18 16:00:00,166.0,230.0,355,184,409,176,25,4,18,2018,2018-04-18 16:00:00,2018-4-18,1545.0
16:30:00,2018-04-18 16:30:00,207.0,310.0,381,228,449,223,24,4,18,2018,2018-04-18 16:30:00,2018-4-18,1822.0
17:00:00,2018-04-18 17:00:00,203.0,387.0,403,208,458,212,24,4,18,2018,2018-04-18 17:00:00,2018-4-18,1895.0
17:30:00,2018-04-18 17:30:00,116.0,312.0,374,209,410,191,23,4,18,2018,2018-04-18 17:30:00,2018-4-18,1635.0
18:00:00,2018-04-18 18:00:00,101.0,178.0,317,170,347,184,19,4,18,2018,2018-04-18 18:00:00,2018-4-18,1316.0
18:30:00,2018-04-18 18:30:00,106.0,123.0,330,182,370,133,20,4,18,2018,2018-04-18 18:30:00,2018-4-18,1264.0
19:00:00,2018-04-18 19:00:00,102.0,74.0,362,192,406,207,24,4,18,2018,2018-04-18 19:00:00,2018-4-18,1367.0
19:30:00,2018-04-18 19:30:00,73.0,70.0,283,154,322,200,17,4,18,2018,2018-04-18 19:30:00,2018-4-18,1119.0
20:00:00,2018-04-18 20:00:00,64.0,65.0,266,142,280,98,17,4,18,2018,2018-04-18 20:00:00,2018-4-18,932.0
20:30:00,2018-04-18 20:30:00,84.0,64.0,234,142,285,126,14,4,18,2018,2018-04-18 20:30:00,2018-4-18,949.0
21:00:00,2018-04-18 21:00:00,79.0,77.0,339,184,365,181,23,4,18,2018,2018-04-18 21:00:00,2018-4-18,1248.0
21:30:00,2018-04-18 21:30:00,69.0,121.0,291,137,316,138,16,4,18,2018,2018-04-18 21:30:00,2018-4-18,1088.0
22:00:00,2018-04-18 22:00:00,29.0,129.0,197,106,215,105,11,4,18,2018,2018-04-18 22:00:00,2018-4-18,792.0
22:30:00,2018-04-18 22:30:00,37.0,65.0,153,78,169,70,10,4,18,2018,2018-04-18 22:30:00,2018-4-18,582.0
23:00:00,2018-04-18 23:00:00,29.0,46.0,161,91,175,84,11,4,18,2018,2018-04-18 23:00:00,2018-4-18,597.0
23:30:00,2018-04-18 23:30:00,23.0,35.0,133,77,153,76,9,4,18,2018,2018-04-18 23:30:00,2018-4-18,506.0
