time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-02-03 00:00:00,11.0,25.0,82,40,93,50,5,2,3,2018,2018-02-03 00:00:00,2018-2-3,306.0
00:30:00,2018-02-03 00:30:00,10.0,20.0,28,17,35,15,2,2,3,2018,2018-02-03 00:30:00,2018-2-3,127.0
01:00:00,2018-02-03 01:00:00,4.0,16.0,30,15,34,13,2,2,3,2018,2018-02-03 01:00:00,2018-2-3,114.0
01:30:00,2018-02-03 01:30:00,6.0,11.0,21,12,22,12,1,2,3,2018,2018-02-03 01:30:00,2018-2-3,85.0
02:00:00,2018-02-03 02:00:00,14.0,9.0,16,9,18,9,1,2,3,2018,2018-02-03 02:00:00,2018-2-3,76.0
02:30:00,2018-02-03 02:30:00,24.0,10.0,25,14,28,16,2,2,3,2018,2018-02-03 02:30:00,2018-2-3,119.0
03:00:00,2018-02-03 03:00:00,65.0,17.0,29,17,33,17,2,2,3,2018,2018-02-03 03:00:00,2018-2-3,180.0
03:30:00,2018-02-03 03:30:00,139.0,12.0,50,28,55,32,3,2,3,2018,2018-02-03 03:30:00,2018-2-3,319.0
04:00:00,2018-02-03 04:00:00,257.0,15.0,114,65,120,64,8,2,3,2018,2018-02-03 04:00:00,2018-2-3,643.0
04:30:00,2018-02-03 04:30:00,378.0,38.0,165,88,184,98,12,2,3,2018,2018-02-03 04:30:00,2018-2-3,963.0
05:00:00,2018-02-03 05:00:00,312.0,32.0,171,111,203,94,13,2,3,2018,2018-02-03 05:00:00,2018-2-3,936.0
05:30:00,2018-02-03 05:30:00,388.0,35.0,247,127,257,110,18,2,3,2018,2018-02-03 05:30:00,2018-2-3,1182.0
06:00:00,2018-02-03 06:00:00,254.0,42.0,182,90,197,113,9,2,3,2018,2018-02-03 06:00:00,2018-2-3,887.0
06:30:00,2018-02-03 06:30:00,213.0,46.0,155,90,186,69,11,2,3,2018,2018-02-03 06:30:00,2018-2-3,770.0
07:00:00,2018-02-03 07:00:00,283.0,58.0,204,109,220,105,14,2,3,2018,2018-02-03 07:00:00,2018-2-3,993.0
07:30:00,2018-02-03 07:30:00,275.0,92.0,230,139,260,114,15,2,3,2018,2018-02-03 07:30:00,2018-2-3,1125.0
08:00:00,2018-02-03 08:00:00,231.0,61.0,207,123,232,100,15,2,3,2018,2018-02-03 08:00:00,2018-2-3,969.0
08:30:00,2018-02-03 08:30:00,217.0,70.0,232,128,267,134,15,2,3,2018,2018-02-03 08:30:00,2018-2-3,1063.0
09:00:00,2018-02-03 09:00:00,161.0,82.0,283,152,305,147,19,2,3,2018,2018-02-03 09:00:00,2018-2-3,1149.0
09:30:00,2018-02-03 09:30:00,195.0,75.0,239,134,268,135,14,2,3,2018,2018-02-03 09:30:00,2018-2-3,1060.0
10:00:00,2018-02-03 10:00:00,111.0,90.0,210,118,228,116,14,2,3,2018,2018-02-03 10:00:00,2018-2-3,887.0
10:30:00,2018-02-03 10:30:00,144.0,72.0,228,127,244,101,18,2,3,2018,2018-02-03 10:30:00,2018-2-3,934.0
11:00:00,2018-02-03 11:00:00,120.0,94.0,272,146,313,117,19,2,3,2018,2018-02-03 11:00:00,2018-2-3,1081.0
11:30:00,2018-02-03 11:30:00,136.0,87.0,237,139,274,122,16,2,3,2018,2018-02-03 11:30:00,2018-2-3,1011.0
12:00:00,2018-02-03 12:00:00,120.0,91.0,228,112,255,120,15,2,3,2018,2018-02-03 12:00:00,2018-2-3,941.0
12:30:00,2018-02-03 12:30:00,197.0,99.0,212,122,236,121,13,2,3,2018,2018-02-03 12:30:00,2018-2-3,1000.0
13:00:00,2018-02-03 13:00:00,181.0,105.0,242,126,266,136,16,2,3,2018,2018-02-03 13:00:00,2018-2-3,1072.0
13:30:00,2018-02-03 13:30:00,170.0,97.0,265,156,311,168,19,2,3,2018,2018-02-03 13:30:00,2018-2-3,1186.0
14:00:00,2018-02-03 14:00:00,118.0,131.0,246,133,268,133,15,2,3,2018,2018-02-03 14:00:00,2018-2-3,1044.0
14:30:00,2018-02-03 14:30:00,161.0,94.0,246,140,299,142,20,2,3,2018,2018-02-03 14:30:00,2018-2-3,1102.0
15:00:00,2018-02-03 15:00:00,127.0,109.0,260,155,313,137,20,2,3,2018,2018-02-03 15:00:00,2018-2-3,1121.0
15:30:00,2018-02-03 15:30:00,109.0,112.0,259,142,279,142,22,2,3,2018,2018-02-03 15:30:00,2018-2-3,1065.0
16:00:00,2018-02-03 16:00:00,74.0,108.0,228,126,232,139,17,2,3,2018,2018-02-03 16:00:00,2018-2-3,924.0
16:30:00,2018-02-03 16:30:00,86.0,100.0,267,153,260,118,19,2,3,2018,2018-02-03 16:30:00,2018-2-3,1003.0
17:00:00,2018-02-03 17:00:00,71.0,74.0,229,116,240,138,14,2,3,2018,2018-02-03 17:00:00,2018-2-3,882.0
17:30:00,2018-02-03 17:30:00,62.0,103.0,222,122,254,143,17,2,3,2018,2018-02-03 17:30:00,2018-2-3,923.0
18:00:00,2018-02-03 18:00:00,28.0,88.0,172,102,203,110,10,2,3,2018,2018-02-03 18:00:00,2018-2-3,713.0
18:30:00,2018-02-03 18:30:00,41.0,77.0,159,87,162,84,9,2,3,2018,2018-02-03 18:30:00,2018-2-3,619.0
19:00:00,2018-02-03 19:00:00,30.0,83.0,207,106,208,101,13,2,3,2018,2018-02-03 19:00:00,2018-2-3,748.0
19:30:00,2018-02-03 19:30:00,43.0,56.0,178,99,200,99,12,2,3,2018,2018-02-03 19:30:00,2018-2-3,687.0
20:00:00,2018-02-03 20:00:00,51.0,40.0,145,81,139,73,9,2,3,2018,2018-02-03 20:00:00,2018-2-3,538.0
20:30:00,2018-02-03 20:30:00,45.0,46.0,108,58,119,55,7,2,3,2018,2018-02-03 20:30:00,2018-2-3,438.0
