time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-02-28 00:00:00,6.0,17.0,105,57,123,58,7,2,28,2018,2018-02-28 00:00:00,2018-2-28,373.0
00:30:00,2018-02-28 00:30:00,7.0,19.0,43,25,45,23,3,2,28,2018,2018-02-28 00:30:00,2018-2-28,165.0
01:00:00,2018-02-28 01:00:00,12.0,13.0,21,12,24,11,1,2,28,2018,2018-02-28 01:00:00,2018-2-28,94.0
01:30:00,2018-02-28 01:30:00,15.0,6.0,16,10,20,10,1,2,28,2018,2018-02-28 01:30:00,2018-2-28,78.0
02:00:00,2018-02-28 02:00:00,15.0,12.0,24,13,27,12,1,2,28,2018,2018-02-28 02:00:00,2018-2-28,104.0
02:30:00,2018-02-28 02:30:00,34.0,11.0,21,12,24,10,1,2,28,2018,2018-02-28 02:30:00,2018-2-28,113.0
03:00:00,2018-02-28 03:00:00,78.0,14.0,32,18,35,16,2,2,28,2018,2018-02-28 03:00:00,2018-2-28,195.0
03:30:00,2018-02-28 03:30:00,171.0,21.0,76,38,82,45,5,2,28,2018,2018-02-28 03:30:00,2018-2-28,438.0
04:00:00,2018-02-28 04:00:00,272.0,19.0,120,63,129,72,8,2,28,2018,2018-02-28 04:00:00,2018-2-28,683.0
04:30:00,2018-02-28 04:30:00,500.0,47.0,219,105,239,103,14,2,28,2018,2018-02-28 04:30:00,2018-2-28,1227.0
05:00:00,2018-02-28 05:00:00,547.0,42.0,246,136,257,132,14,2,28,2018,2018-02-28 05:00:00,2018-2-28,1374.0
05:30:00,2018-02-28 05:30:00,800.0,58.0,367,180,363,198,25,2,28,2018,2018-02-28 05:30:00,2018-2-28,1991.0
06:00:00,2018-02-28 06:00:00,496.0,75.0,249,147,259,136,21,2,28,2018,2018-02-28 06:00:00,2018-2-28,1383.0
06:30:00,2018-02-28 06:30:00,432.0,153.0,193,104,215,107,13,2,28,2018,2018-02-28 06:30:00,2018-2-28,1217.0
07:00:00,2018-02-28 07:00:00,638.0,192.0,245,145,269,148,16,2,28,2018,2018-02-28 07:00:00,2018-2-28,1653.0
07:30:00,2018-02-28 07:30:00,705.0,358.0,270,162,319,105,20,2,28,2018,2018-02-28 07:30:00,2018-2-28,1939.0
08:00:00,2018-02-28 08:00:00,433.0,295.0,268,158,305,120,15,2,28,2018,2018-02-28 08:00:00,2018-2-28,1594.0
08:30:00,2018-02-28 08:30:00,467.0,192.0,326,183,359,174,24,2,28,2018,2018-02-28 08:30:00,2018-2-28,1725.0
09:00:00,2018-02-28 09:00:00,483.0,126.0,403,219,457,197,22,2,28,2018,2018-02-28 09:00:00,2018-2-28,1907.0
09:30:00,2018-02-28 09:30:00,324.0,76.0,335,186,361,194,20,2,28,2018,2018-02-28 09:30:00,2018-2-28,1496.0
10:00:00,2018-02-28 10:00:00,259.0,78.0,294,155,328,138,20,2,28,2018,2018-02-28 10:00:00,2018-2-28,1272.0
10:30:00,2018-02-28 10:30:00,376.0,103.0,317,180,403,142,21,2,28,2018,2018-02-28 10:30:00,2018-2-28,1542.0
11:00:00,2018-02-28 11:00:00,336.0,99.0,319,191,367,183,22,2,28,2018,2018-02-28 11:00:00,2018-2-28,1517.0
11:30:00,2018-02-28 11:30:00,305.0,112.0,301,162,317,170,20,2,28,2018,2018-02-28 11:30:00,2018-2-28,1387.0
12:00:00,2018-02-28 12:00:00,266.0,114.0,302,160,323,187,18,2,28,2018,2018-02-28 12:00:00,2018-2-28,1370.0
12:30:00,2018-02-28 12:30:00,370.0,98.0,333,178,304,194,21,2,28,2018,2018-02-28 12:30:00,2018-2-28,1498.0
13:00:00,2018-02-28 13:00:00,418.0,110.0,337,192,394,177,24,2,28,2018,2018-02-28 13:00:00,2018-2-28,1652.0
13:30:00,2018-02-28 13:30:00,370.0,130.0,387,204,447,219,29,2,28,2018,2018-02-28 13:30:00,2018-2-28,1786.0
14:00:00,2018-02-28 14:00:00,273.0,107.0,363,213,426,204,24,2,28,2018,2018-02-28 14:00:00,2018-2-28,1610.0
14:30:00,2018-02-28 14:30:00,261.0,139.0,399,205,384,190,25,2,28,2018,2018-02-28 14:30:00,2018-2-28,1603.0
15:00:00,2018-02-28 15:00:00,233.0,145.0,367,206,398,192,28,2,28,2018,2018-02-28 15:00:00,2018-2-28,1569.0
15:30:00,2018-02-28 15:30:00,199.0,129.0,384,217,436,203,27,2,28,2018,2018-02-28 15:30:00,2018-2-28,1595.0
16:00:00,2018-02-28 16:00:00,149.0,215.0,298,194,380,224,20,2,28,2018,2018-02-28 16:00:00,2018-2-28,1480.0
16:30:00,2018-02-28 16:30:00,178.0,434.0,389,205,399,259,26,2,28,2018,2018-02-28 16:30:00,2018-2-28,1890.0
17:00:00,2018-02-28 17:00:00,193.0,451.0,374,215,447,165,30,2,28,2018,2018-02-28 17:00:00,2018-2-28,1875.0
17:30:00,2018-02-28 17:30:00,124.0,320.0,310,188,361,167,21,2,28,2018,2018-02-28 17:30:00,2018-2-28,1491.0
18:00:00,2018-02-28 18:00:00,76.0,172.0,280,164,314,170,21,2,28,2018,2018-02-28 18:00:00,2018-2-28,1197.0
18:30:00,2018-02-28 18:30:00,112.0,95.0,247,133,291,125,16,2,28,2018,2018-02-28 18:30:00,2018-2-28,1019.0
19:00:00,2018-02-28 19:00:00,128.0,71.0,306,181,328,188,19,2,28,2018,2018-02-28 19:00:00,2018-2-28,1221.0
19:30:00,2018-02-28 19:30:00,93.0,50.0,319,178,340,168,19,2,28,2018,2018-02-28 19:30:00,2018-2-28,1167.0
20:00:00,2018-02-28 20:00:00,128.0,51.0,242,132,263,129,19,2,28,2018,2018-02-28 20:00:00,2018-2-28,964.0
20:30:00,2018-02-28 20:30:00,197.0,62.0,214,101,229,103,13,2,28,2018,2018-02-28 20:30:00,2018-2-28,919.0
21:00:00,2018-02-28 21:00:00,183.0,30.0,207,116,219,99,14,2,28,2018,2018-02-28 21:00:00,2018-2-28,868.0
21:30:00,2018-02-28 21:30:00,97.0,44.0,155,99,177,76,10,2,28,2018,2018-02-28 21:30:00,2018-2-28,658.0
22:00:00,2018-02-28 22:00:00,83.0,42.0,126,76,146,99,9,2,28,2018,2018-02-28 22:00:00,2018-2-28,581.0
22:30:00,2018-02-28 22:30:00,71.0,42.0,141,67,138,68,8,2,28,2018,2018-02-28 22:30:00,2018-2-28,535.0
23:00:00,2018-02-28 23:00:00,44.0,21.0,133,66,147,57,8,2,28,2018,2018-02-28 23:00:00,2018-2-28,476.0
23:30:00,2018-02-28 23:30:00,25.0,41.0,187,104,219,103,11,2,28,2018,2018-02-28 23:30:00,2018-2-28,690.0
