time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
07:00:00,2017-10-28 07:00:00,290.0,62.0,220,115,239,119,14,10,28,2017,2017-10-28 07:00:00,2017-10-28,1059.0
07:30:00,2017-10-28 07:30:00,339.0,73.0,246,142,261,144,15,10,28,2017,2017-10-28 07:30:00,2017-10-28,1220.0
08:00:00,2017-10-28 08:00:00,188.0,45.0,219,112,247,109,15,10,28,2017,2017-10-28 08:00:00,2017-10-28,935.0
08:30:00,2017-10-28 08:30:00,234.0,62.0,279,152,281,114,17,10,28,2017,2017-10-28 08:30:00,2017-10-28,1139.0
09:00:00,2017-10-28 09:00:00,218.0,88.0,302,166,357,154,24,10,28,2017,2017-10-28 09:00:00,2017-10-28,1309.0
09:30:00,2017-10-28 09:30:00,217.0,105.0,325,168,364,178,21,10,28,2017,2017-10-28 09:30:00,2017-10-28,1378.0
10:00:00,2017-10-28 10:00:00,137.0,85.0,278,154,305,134,20,10,28,2017,2017-10-28 10:00:00,2017-10-28,1113.0
10:30:00,2017-10-28 10:30:00,136.0,93.0,246,142,280,148,17,10,28,2017,2017-10-28 10:30:00,2017-10-28,1062.0
11:00:00,2017-10-28 11:00:00,142.0,118.0,266,149,289,141,18,10,28,2017,2017-10-28 11:00:00,2017-10-28,1123.0
11:30:00,2017-10-28 11:30:00,179.0,90.0,261,144,292,176,24,10,28,2017,2017-10-28 11:30:00,2017-10-28,1166.0
12:00:00,2017-10-28 12:00:00,149.0,111.0,234,121,246,131,16,10,28,2017,2017-10-28 12:00:00,2017-10-28,1008.0
12:30:00,2017-10-28 12:30:00,215.0,126.0,262,147,294,153,19,10,28,2017,2017-10-28 12:30:00,2017-10-28,1216.0
13:00:00,2017-10-28 13:00:00,206.0,108.0,324,180,355,191,19,10,28,2017,2017-10-28 13:00:00,2017-10-28,1383.0
13:30:00,2017-10-28 13:30:00,178.0,111.0,332,177,399,166,24,10,28,2017,2017-10-28 13:30:00,2017-10-28,1387.0
14:00:00,2017-10-28 14:00:00,120.0,97.0,280,163,341,174,22,10,28,2017,2017-10-28 14:00:00,2017-10-28,1197.0
14:30:00,2017-10-28 14:30:00,130.0,98.0,275,157,313,155,19,10,28,2017,2017-10-28 14:30:00,2017-10-28,1147.0
15:00:00,2017-10-28 15:00:00,126.0,114.0,323,190,383,151,20,10,28,2017,2017-10-28 15:00:00,2017-10-28,1307.0
15:30:00,2017-10-28 15:30:00,113.0,94.0,295,165,357,207,21,10,28,2017,2017-10-28 15:30:00,2017-10-28,1252.0
16:00:00,2017-10-28 16:00:00,73.0,94.0,275,142,317,164,16,10,28,2017,2017-10-28 16:00:00,2017-10-28,1081.0
16:30:00,2017-10-28 16:30:00,75.0,111.0,296,162,323,162,21,10,28,2017,2017-10-28 16:30:00,2017-10-28,1150.0
17:00:00,2017-10-28 17:00:00,77.0,99.0,317,164,343,161,20,10,28,2017,2017-10-28 17:00:00,2017-10-28,1181.0
17:30:00,2017-10-28 17:30:00,61.0,99.0,285,148,321,148,20,10,28,2017,2017-10-28 17:30:00,2017-10-28,1082.0
18:00:00,2017-10-28 18:00:00,33.0,81.0,193,105,207,83,13,10,28,2017,2017-10-28 18:00:00,2017-10-28,715.0
18:30:00,2017-10-28 18:30:00,41.0,98.0,191,106,219,104,14,10,28,2017,2017-10-28 18:30:00,2017-10-28,773.0
19:00:00,2017-10-28 19:00:00,31.0,82.0,266,145,287,138,17,10,28,2017,2017-10-28 19:00:00,2017-10-28,966.0
19:30:00,2017-10-28 19:30:00,27.0,57.0,192,108,239,102,14,10,28,2017,2017-10-28 19:30:00,2017-10-28,739.0
20:00:00,2017-10-28 20:00:00,45.0,58.0,152,85,164,70,12,10,28,2017,2017-10-28 20:00:00,2017-10-28,586.0
20:30:00,2017-10-28 20:30:00,52.0,46.0,147,74,136,82,10,10,28,2017,2017-10-28 20:30:00,2017-10-28,547.0
21:00:00,2017-10-28 21:00:00,49.0,51.0,148,81,165,69,10,10,28,2017,2017-10-28 21:00:00,2017-10-28,573.0
21:30:00,2017-10-28 21:30:00,41.0,53.0,144,77,161,80,10,10,28,2017,2017-10-28 21:30:00,2017-10-28,566.0
22:00:00,2017-10-28 22:00:00,23.0,54.0,119,72,121,75,8,10,28,2017,2017-10-28 22:00:00,2017-10-28,472.0
22:30:00,2017-10-28 22:30:00,30.0,37.0,115,66,112,62,8,10,28,2017,2017-10-28 22:30:00,2017-10-28,430.0
23:00:00,2017-10-28 23:00:00,24.0,37.0,88,47,100,51,6,10,28,2017,2017-10-28 23:00:00,2017-10-28,353.0
23:30:00,2017-10-28 23:30:00,12.0,31.0,76,45,92,34,5,10,28,2017,2017-10-28 23:30:00,2017-10-28,295.0
