time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
18:30:00,2018-04-23 18:30:00,100.0,95.0,302,165,325,167,20,4,23,2018,2018-04-23 18:30:00,2018-4-23,1174.0
19:00:00,2018-04-23 19:00:00,101.0,87.0,365,185,421,254,26,4,23,2018,2018-04-23 19:00:00,2018-4-23,1439.0
19:30:00,2018-04-23 19:30:00,102.0,58.0,330,167,372,173,18,4,23,2018,2018-04-23 19:30:00,2018-4-23,1220.0
20:00:00,2018-04-23 20:00:00,60.0,60.0,200,134,260,120,17,4,23,2018,2018-04-23 20:00:00,2018-4-23,851.0
20:30:00,2018-04-23 20:30:00,57.0,64.0,258,167,265,154,13,4,23,2018,2018-04-23 20:30:00,2018-4-23,978.0
21:00:00,2018-04-23 21:00:00,60.0,68.0,312,167,348,175,20,4,23,2018,2018-04-23 21:00:00,2018-4-23,1150.0
21:30:00,2018-04-23 21:30:00,49.0,62.0,271,141,296,132,19,4,23,2018,2018-04-23 21:30:00,2018-4-23,970.0
22:00:00,2018-04-23 22:00:00,18.0,54.0,212,120,243,83,17,4,23,2018,2018-04-23 22:00:00,2018-4-23,747.0
22:30:00,2018-04-23 22:30:00,37.0,49.0,214,121,227,131,15,4,23,2018,2018-04-23 22:30:00,2018-4-23,794.0
23:00:00,2018-04-23 23:00:00,31.0,31.0,160,88,174,95,10,4,23,2018,2018-04-23 23:00:00,2018-4-23,589.0
23:30:00,2018-04-23 23:30:00,18.0,31.0,181,88,174,73,10,4,23,2018,2018-04-23 23:30:00,2018-4-23,575.0
