time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
11:00:00,2018-05-27 11:00:00,95.0,106.0,338,160,337,196,17,5,27,2018,2018-05-27 11:00:00,2018-5-27,1249.0
11:30:00,2018-05-27 11:30:00,139.0,112.0,304,178,329,190,21,5,27,2018,2018-05-27 11:30:00,2018-5-27,1273.0
12:00:00,2018-05-27 12:00:00,139.0,114.0,269,152,295,186,20,5,27,2018,2018-05-27 12:00:00,2018-5-27,1175.0
12:30:00,2018-05-27 12:30:00,207.0,125.0,332,174,351,210,24,5,27,2018,2018-05-27 12:30:00,2018-5-27,1423.0
13:00:00,2018-05-27 13:00:00,189.0,129.0,408,215,423,147,29,5,27,2018,2018-05-27 13:00:00,2018-5-27,1540.0
13:30:00,2018-05-27 13:30:00,193.0,120.0,379,227,421,196,31,5,27,2018,2018-05-27 13:30:00,2018-5-27,1567.0
14:00:00,2018-05-27 14:00:00,122.0,109.0,368,200,357,178,24,5,27,2018,2018-05-27 14:00:00,2018-5-27,1358.0
14:30:00,2018-05-27 14:30:00,117.0,117.0,355,207,356,179,25,5,27,2018,2018-05-27 14:30:00,2018-5-27,1356.0
15:00:00,2018-05-27 15:00:00,86.0,104.0,377,202,420,169,25,5,27,2018,2018-05-27 15:00:00,2018-5-27,1383.0
15:30:00,2018-05-27 15:30:00,99.0,102.0,358,199,402,187,23,5,27,2018,2018-05-27 15:30:00,2018-5-27,1370.0
16:00:00,2018-05-27 16:00:00,73.0,92.0,337,198,349,159,20,5,27,2018,2018-05-27 16:00:00,2018-5-27,1228.0
16:30:00,2018-05-27 16:30:00,66.0,114.0,307,175,349,183,24,5,27,2018,2018-05-27 16:30:00,2018-5-27,1218.0
17:00:00,2018-05-27 17:00:00,64.0,100.0,328,215,372,197,23,5,27,2018,2018-05-27 17:00:00,2018-5-27,1299.0
17:30:00,2018-05-27 17:30:00,52.0,102.0,320,189,404,208,22,5,27,2018,2018-05-27 17:30:00,2018-5-27,1297.0
18:00:00,2018-05-27 18:00:00,43.0,72.0,261,146,285,158,15,5,27,2018,2018-05-27 18:00:00,2018-5-27,980.0
18:30:00,2018-05-27 18:30:00,56.0,82.0,280,143,321,145,20,5,27,2018,2018-05-27 18:30:00,2018-5-27,1047.0
19:00:00,2018-05-27 19:00:00,57.0,65.0,335,185,374,143,20,5,27,2018,2018-05-27 19:00:00,2018-5-27,1179.0
19:30:00,2018-05-27 19:30:00,34.0,63.0,301,149,301,126,17,5,27,2018,2018-05-27 19:30:00,2018-5-27,991.0
20:00:00,2018-05-27 20:00:00,42.0,45.0,188,102,192,94,12,5,27,2018,2018-05-27 20:00:00,2018-5-27,675.0
20:30:00,2018-05-27 20:30:00,44.0,43.0,180,90,175,93,10,5,27,2018,2018-05-27 20:30:00,2018-5-27,635.0
21:00:00,2018-05-27 21:00:00,40.0,47.0,191,117,204,107,12,5,27,2018,2018-05-27 21:00:00,2018-5-27,718.0
21:30:00,2018-05-27 21:30:00,45.0,48.0,191,107,209,104,11,5,27,2018,2018-05-27 21:30:00,2018-5-27,715.0
22:00:00,2018-05-27 22:00:00,21.0,57.0,128,70,157,58,10,5,27,2018,2018-05-27 22:00:00,2018-5-27,501.0
22:30:00,2018-05-27 22:30:00,29.0,32.0,109,54,119,66,6,5,27,2018,2018-05-27 22:30:00,2018-5-27,415.0
23:00:00,2018-05-27 23:00:00,19.0,29.0,88,51,105,44,6,5,27,2018,2018-05-27 23:00:00,2018-5-27,342.0
23:30:00,2018-05-27 23:30:00,12.0,20.0,95,50,98,46,6,5,27,2018,2018-05-27 23:30:00,2018-5-27,327.0
