time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-05-16 00:00:00,8.0,21.0,129,60,129,71,8,5,16,2018,2018-05-16 00:00:00,2018-5-16,426.0
00:30:00,2018-05-16 00:30:00,14.0,17.0,92,49,100,38,6,5,16,2018,2018-05-16 00:30:00,2018-5-16,316.0
01:00:00,2018-05-16 01:00:00,9.0,10.0,60,32,70,31,4,5,16,2018,2018-05-16 01:00:00,2018-5-16,216.0
01:30:00,2018-05-16 01:30:00,10.0,4.0,35,20,37,17,2,5,16,2018,2018-05-16 01:30:00,2018-5-16,125.0
02:00:00,2018-05-16 02:00:00,16.0,11.0,28,19,33,17,2,5,16,2018,2018-05-16 02:00:00,2018-5-16,126.0
02:30:00,2018-05-16 02:30:00,39.0,11.0,26,16,31,16,2,5,16,2018,2018-05-16 02:30:00,2018-5-16,141.0
03:00:00,2018-05-16 03:00:00,74.0,11.0,45,24,49,20,3,5,16,2018,2018-05-16 03:00:00,2018-5-16,226.0
03:30:00,2018-05-16 03:30:00,216.0,28.0,96,57,113,45,7,5,16,2018,2018-05-16 03:30:00,2018-5-16,562.0
04:00:00,2018-05-16 04:00:00,319.0,23.0,161,99,183,97,11,5,16,2018,2018-05-16 04:00:00,2018-5-16,893.0
04:30:00,2018-05-16 04:30:00,513.0,40.0,223,132,255,144,16,5,16,2018,2018-05-16 04:30:00,2018-5-16,1323.0
05:00:00,2018-05-16 05:00:00,590.0,55.0,291,152,347,181,21,5,16,2018,2018-05-16 05:00:00,2018-5-16,1637.0
05:30:00,2018-05-16 05:30:00,918.0,52.0,378,222,396,200,24,5,16,2018,2018-05-16 05:30:00,2018-5-16,2190.0
06:00:00,2018-05-16 06:00:00,557.0,88.0,253,138,290,156,17,5,16,2018,2018-05-16 06:00:00,2018-5-16,1499.0
06:30:00,2018-05-16 06:30:00,492.0,167.0,211,121,227,113,14,5,16,2018,2018-05-16 06:30:00,2018-5-16,1345.0
07:00:00,2018-05-16 07:00:00,801.0,267.0,281,157,321,177,20,5,16,2018,2018-05-16 07:00:00,2018-5-16,2024.0
07:30:00,2018-05-16 07:30:00,724.0,376.0,321,200,374,184,24,5,16,2018,2018-05-16 07:30:00,2018-5-16,2203.0
08:00:00,2018-05-16 08:00:00,493.0,330.0,326,180,346,164,21,5,16,2018,2018-05-16 08:00:00,2018-5-16,1860.0
08:30:00,2018-05-16 08:30:00,499.0,286.0,445,210,444,222,24,5,16,2018,2018-05-16 08:30:00,2018-5-16,2130.0
09:00:00,2018-05-16 09:00:00,491.0,134.0,435,245,465,202,29,5,16,2018,2018-05-16 09:00:00,2018-5-16,2001.0
09:30:00,2018-05-16 09:30:00,415.0,97.0,425,240,422,211,25,5,16,2018,2018-05-16 09:30:00,2018-5-16,1835.0
10:00:00,2018-05-16 10:00:00,293.0,99.0,358,200,433,225,19,5,16,2018,2018-05-16 10:00:00,2018-5-16,1627.0
10:30:00,2018-05-16 10:30:00,340.0,77.0,381,209,454,226,22,5,16,2018,2018-05-16 10:30:00,2018-5-16,1709.0
11:00:00,2018-05-16 11:00:00,325.0,91.0,385,221,436,213,33,5,16,2018,2018-05-16 11:00:00,2018-5-16,1704.0
11:30:00,2018-05-16 11:30:00,322.0,95.0,316,169,365,210,21,5,16,2018,2018-05-16 11:30:00,2018-5-16,1498.0
12:00:00,2018-05-16 12:00:00,317.0,119.0,360,190,340,191,24,5,16,2018,2018-05-16 12:00:00,2018-5-16,1541.0
12:30:00,2018-05-16 12:30:00,418.0,117.0,384,221,443,206,25,5,16,2018,2018-05-16 12:30:00,2018-5-16,1814.0
13:00:00,2018-05-16 13:00:00,411.0,99.0,438,233,442,198,31,5,16,2018,2018-05-16 13:00:00,2018-5-16,1852.0
13:30:00,2018-05-16 13:30:00,413.0,95.0,425,259,484,188,26,5,16,2018,2018-05-16 13:30:00,2018-5-16,1890.0
14:00:00,2018-05-16 14:00:00,248.0,107.0,391,216,385,164,24,5,16,2018,2018-05-16 14:00:00,2018-5-16,1535.0
14:30:00,2018-05-16 14:30:00,273.0,114.0,394,215,423,202,24,5,16,2018,2018-05-16 14:30:00,2018-5-16,1645.0
15:00:00,2018-05-16 15:00:00,244.0,120.0,400,214,484,259,28,5,16,2018,2018-05-16 15:00:00,2018-5-16,1749.0
15:30:00,2018-05-16 15:30:00,279.0,127.0,445,248,468,185,23,5,16,2018,2018-05-16 15:30:00,2018-5-16,1775.0
16:00:00,2018-05-16 16:00:00,185.0,224.0,378,232,461,206,28,5,16,2018,2018-05-16 16:00:00,2018-5-16,1714.0
16:30:00,2018-05-16 16:30:00,224.0,328.0,404,243,446,226,33,5,16,2018,2018-05-16 16:30:00,2018-5-16,1904.0
17:00:00,2018-05-16 17:00:00,149.0,399.0,413,222,455,199,24,5,16,2018,2018-05-16 17:00:00,2018-5-16,1861.0
17:30:00,2018-05-16 17:30:00,134.0,300.0,375,208,457,175,25,5,16,2018,2018-05-16 17:30:00,2018-5-16,1674.0
18:00:00,2018-05-16 18:00:00,106.0,182.0,381,187,400,115,20,5,16,2018,2018-05-16 18:00:00,2018-5-16,1391.0
18:30:00,2018-05-16 18:30:00,115.0,139.0,341,195,386,189,19,5,16,2018,2018-05-16 18:30:00,2018-5-16,1384.0
19:00:00,2018-05-16 19:00:00,130.0,97.0,368,218,396,178,22,5,16,2018,2018-05-16 19:00:00,2018-5-16,1409.0
19:30:00,2018-05-16 19:30:00,79.0,73.0,328,180,351,128,19,5,16,2018,2018-05-16 19:30:00,2018-5-16,1158.0
