time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2017-12-02 00:00:00,8.0,36.0,97,60,100,52,7,12,2,2017,2017-12-02 00:00:00,2017-12-2,360.0
00:30:00,2017-12-02 00:30:00,6.0,18.0,41,23,46,15,3,12,2,2017,2017-12-02 00:30:00,2017-12-2,152.0
01:00:00,2017-12-02 01:00:00,14.0,15.0,26,15,28,17,2,12,2,2017,2017-12-02 01:00:00,2017-12-2,117.0
01:30:00,2017-12-02 01:30:00,8.0,13.0,23,13,24,11,1,12,2,2017,2017-12-02 01:30:00,2017-12-2,93.0
02:00:00,2017-12-02 02:00:00,12.0,15.0,16,9,17,10,1,12,2,2017,2017-12-02 02:00:00,2017-12-2,80.0
02:30:00,2017-12-02 02:30:00,27.0,15.0,17,10,21,9,1,12,2,2017,2017-12-02 02:30:00,2017-12-2,100.0
03:00:00,2017-12-02 03:00:00,70.0,11.0,28,15,32,13,2,12,2,2017,2017-12-02 03:00:00,2017-12-2,171.0
03:30:00,2017-12-02 03:30:00,138.0,20.0,56,33,61,32,4,12,2,2017,2017-12-02 03:30:00,2017-12-2,344.0
04:00:00,2017-12-02 04:00:00,205.0,23.0,85,52,105,41,6,12,2,2017,2017-12-02 04:00:00,2017-12-2,517.0
04:30:00,2017-12-02 04:30:00,323.0,27.0,143,90,177,84,10,12,2,2017,2017-12-02 04:30:00,2017-12-2,854.0
05:00:00,2017-12-02 05:00:00,332.0,44.0,212,117,232,112,12,12,2,2017,2017-12-02 05:00:00,2017-12-2,1061.0
05:30:00,2017-12-02 05:30:00,424.0,33.0,282,155,300,106,18,12,2,2017,2017-12-02 05:30:00,2017-12-2,1318.0
06:00:00,2017-12-02 06:00:00,264.0,47.0,208,100,233,105,13,12,2,2017,2017-12-02 06:00:00,2017-12-2,970.0
06:30:00,2017-12-02 06:30:00,230.0,41.0,162,88,194,75,12,12,2,2017,2017-12-02 06:30:00,2017-12-2,802.0
07:00:00,2017-12-02 07:00:00,318.0,51.0,223,121,238,92,14,12,2,2017,2017-12-02 07:00:00,2017-12-2,1057.0
07:30:00,2017-12-02 07:30:00,294.0,89.0,249,128,269,127,15,12,2,2017,2017-12-02 07:30:00,2017-12-2,1171.0
08:00:00,2017-12-02 08:00:00,193.0,75.0,206,118,264,116,17,12,2,2017,2017-12-02 08:00:00,2017-12-2,989.0
08:30:00,2017-12-02 08:30:00,206.0,92.0,270,152,297,113,19,12,2,2017,2017-12-02 08:30:00,2017-12-2,1149.0
09:00:00,2017-12-02 09:00:00,210.0,108.0,287,171,341,185,17,12,2,2017,2017-12-02 09:00:00,2017-12-2,1319.0
09:30:00,2017-12-02 09:30:00,148.0,103.0,283,156,324,145,22,12,2,2017,2017-12-02 09:30:00,2017-12-2,1181.0
10:00:00,2017-12-02 10:00:00,107.0,86.0,238,123,237,119,13,12,2,2017,2017-12-02 10:00:00,2017-12-2,923.0
10:30:00,2017-12-02 10:30:00,141.0,116.0,202,119,239,96,14,12,2,2017,2017-12-02 10:30:00,2017-12-2,927.0
11:00:00,2017-12-02 11:00:00,144.0,109.0,237,146,284,133,20,12,2,2017,2017-12-02 11:00:00,2017-12-2,1073.0
11:30:00,2017-12-02 11:30:00,154.0,110.0,229,141,271,144,17,12,2,2017,2017-12-02 11:30:00,2017-12-2,1066.0
12:00:00,2017-12-02 12:00:00,121.0,103.0,227,113,235,121,16,12,2,2017,2017-12-02 12:00:00,2017-12-2,936.0
12:30:00,2017-12-02 12:30:00,186.0,85.0,219,125,261,108,16,12,2,2017,2017-12-02 12:30:00,2017-12-2,1000.0
13:00:00,2017-12-02 13:00:00,191.0,98.0,241,150,279,128,20,12,2,2017,2017-12-02 13:00:00,2017-12-2,1107.0
13:30:00,2017-12-02 13:30:00,208.0,92.0,300,173,307,142,14,12,2,2017,2017-12-02 13:30:00,2017-12-2,1236.0
14:00:00,2017-12-02 14:00:00,122.0,101.0,276,158,351,144,19,12,2,2017,2017-12-02 14:00:00,2017-12-2,1171.0
14:30:00,2017-12-02 14:30:00,125.0,105.0,273,147,282,153,19,12,2,2017,2017-12-02 14:30:00,2017-12-2,1104.0
15:00:00,2017-12-02 15:00:00,128.0,117.0,289,165,344,182,20,12,2,2017,2017-12-02 15:00:00,2017-12-2,1245.0
15:30:00,2017-12-02 15:30:00,136.0,146.0,312,169,376,167,21,12,2,2017,2017-12-02 15:30:00,2017-12-2,1327.0
16:00:00,2017-12-02 16:00:00,96.0,177.0,277,144,297,155,17,12,2,2017,2017-12-02 16:00:00,2017-12-2,1163.0
16:30:00,2017-12-02 16:30:00,140.0,183.0,296,176,314,141,18,12,2,2017,2017-12-02 16:30:00,2017-12-2,1268.0
17:00:00,2017-12-02 17:00:00,201.0,137.0,285,157,314,137,15,12,2,2017,2017-12-02 17:00:00,2017-12-2,1246.0
17:30:00,2017-12-02 17:30:00,123.0,136.0,249,151,289,133,16,12,2,2017,2017-12-02 17:30:00,2017-12-2,1097.0
18:00:00,2017-12-02 18:00:00,53.0,107.0,175,92,176,103,11,12,2,2017,2017-12-02 18:00:00,2017-12-2,717.0
18:30:00,2017-12-02 18:30:00,36.0,85.0,143,87,175,81,10,12,2,2017,2017-12-02 18:30:00,2017-12-2,617.0
19:00:00,2017-12-02 19:00:00,43.0,69.0,224,115,262,115,14,12,2,2017,2017-12-02 19:00:00,2017-12-2,842.0
19:30:00,2017-12-02 19:30:00,31.0,73.0,178,101,213,106,12,12,2,2017,2017-12-02 19:30:00,2017-12-2,714.0
20:00:00,2017-12-02 20:00:00,33.0,63.0,139,71,134,78,10,12,2,2017,2017-12-02 20:00:00,2017-12-2,528.0
20:30:00,2017-12-02 20:30:00,75.0,58.0,122,73,147,65,9,12,2,2017,2017-12-02 20:30:00,2017-12-2,549.0
21:00:00,2017-12-02 21:00:00,62.0,56.0,133,68,138,73,10,12,2,2017,2017-12-02 21:00:00,2017-12-2,540.0
21:30:00,2017-12-02 21:30:00,41.0,62.0,115,61,134,69,9,12,2,2017,2017-12-02 21:30:00,2017-12-2,491.0
22:00:00,2017-12-02 22:00:00,25.0,62.0,85,44,102,43,7,12,2,2017,2017-12-02 22:00:00,2017-12-2,368.0
22:30:00,2017-12-02 22:30:00,33.0,44.0,88,45,103,43,6,12,2,2017,2017-12-02 22:30:00,2017-12-2,362.0
23:00:00,2017-12-02 23:00:00,17.0,44.0,81,44,94,43,6,12,2,2017,2017-12-02 23:00:00,2017-12-2,329.0
23:30:00,2017-12-02 23:30:00,17.0,32.0,59,31,67,38,4,12,2,2017,2017-12-02 23:30:00,2017-12-2,248.0
