time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-02-26 00:00:00,7.0,22.0,140,62,150,77,7,2,26,2018,2018-02-26 00:00:00,2018-2-26,465.0
00:30:00,2018-02-26 00:30:00,4.0,19.0,62,35,68,39,3,2,26,2018,2018-02-26 00:30:00,2018-2-26,230.0
01:00:00,2018-02-26 01:00:00,5.0,9.0,24,11,25,11,2,2,26,2018,2018-02-26 01:00:00,2018-2-26,87.0
01:30:00,2018-02-26 01:30:00,5.0,8.0,25,12,25,10,2,2,26,2018,2018-02-26 01:30:00,2018-2-26,87.0
02:00:00,2018-02-26 02:00:00,9.0,2.0,18,11,22,11,1,2,26,2018,2018-02-26 02:00:00,2018-2-26,74.0
02:30:00,2018-02-26 02:30:00,38.0,14.0,21,9,21,9,1,2,26,2018,2018-02-26 02:30:00,2018-2-26,113.0
03:00:00,2018-02-26 03:00:00,56.0,32.0,29,18,34,16,2,2,26,2018,2018-02-26 03:00:00,2018-2-26,187.0
03:30:00,2018-02-26 03:30:00,130.0,81.0,77,46,92,43,5,2,26,2018,2018-02-26 03:30:00,2018-2-26,474.0
04:00:00,2018-02-26 04:00:00,235.0,174.0,154,85,175,77,10,2,26,2018,2018-02-26 04:00:00,2018-2-26,910.0
04:30:00,2018-02-26 04:30:00,336.0,304.0,244,146,262,130,18,2,26,2018,2018-02-26 04:30:00,2018-2-26,1440.0
05:00:00,2018-02-26 05:00:00,324.0,472.0,317,175,370,150,19,2,26,2018,2018-02-26 05:00:00,2018-2-26,1827.0
05:30:00,2018-02-26 05:30:00,499.0,608.0,484,269,517,276,32,2,26,2018,2018-02-26 05:30:00,2018-2-26,2685.0
06:00:00,2018-02-26 06:00:00,337.0,398.0,339,191,424,233,21,2,26,2018,2018-02-26 06:00:00,2018-2-26,1943.0
06:30:00,2018-02-26 06:30:00,270.0,431.0,227,135,271,138,17,2,26,2018,2018-02-26 06:30:00,2018-2-26,1489.0
07:00:00,2018-02-26 07:00:00,356.0,628.0,331,184,342,147,22,2,26,2018,2018-02-26 07:00:00,2018-2-26,2010.0
07:30:00,2018-02-26 07:30:00,446.0,687.0,341,187,391,227,22,2,26,2018,2018-02-26 07:30:00,2018-2-26,2301.0
08:00:00,2018-02-26 08:00:00,264.0,612.0,343,194,380,164,24,2,26,2018,2018-02-26 08:00:00,2018-2-26,1981.0
08:30:00,2018-02-26 08:30:00,228.0,659.0,384,214,442,196,25,2,26,2018,2018-02-26 08:30:00,2018-2-26,2148.0
09:00:00,2018-02-26 09:00:00,226.0,554.0,443,233,494,261,24,2,26,2018,2018-02-26 09:00:00,2018-2-26,2235.0
09:30:00,2018-02-26 09:30:00,189.0,400.0,404,198,461,211,25,2,26,2018,2018-02-26 09:30:00,2018-2-26,1888.0
10:00:00,2018-02-26 10:00:00,149.0,359.0,364,228,439,224,29,2,26,2018,2018-02-26 10:00:00,2018-2-26,1792.0
10:30:00,2018-02-26 10:30:00,165.0,399.0,350,211,369,217,27,2,26,2018,2018-02-26 10:30:00,2018-2-26,1738.0
11:00:00,2018-02-26 11:00:00,167.0,365.0,390,217,421,186,24,2,26,2018,2018-02-26 11:00:00,2018-2-26,1770.0
