time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-08-25 00:00:00,15.0,33.0,107,51,114,54,7,8,25,2018,2018-08-25 00:00:00,2018-8-25,381.0
00:30:00,2018-08-25 00:30:00,16.0,21.0,64,37,76,36,4,8,25,2018,2018-08-25 00:30:00,2018-8-25,254.0
01:00:00,2018-08-25 01:00:00,7.0,10.0,44,24,49,27,3,8,25,2018,2018-08-25 01:00:00,2018-8-25,164.0
01:30:00,2018-08-25 01:30:00,14.0,9.0,24,14,30,14,2,8,25,2018,2018-08-25 01:30:00,2018-8-25,107.0
02:00:00,2018-08-25 02:00:00,20.0,9.0,13,7,16,6,1,8,25,2018,2018-08-25 02:00:00,2018-8-25,72.0
02:30:00,2018-08-25 02:30:00,31.0,16.0,18,10,20,9,1,8,25,2018,2018-08-25 02:30:00,2018-8-25,105.0
03:00:00,2018-08-25 03:00:00,77.0,20.0,38,21,42,22,3,8,25,2018,2018-08-25 03:00:00,2018-8-25,223.0
03:30:00,2018-08-25 03:30:00,184.0,24.0,83,46,90,33,5,8,25,2018,2018-08-25 03:30:00,2018-8-25,465.0
04:00:00,2018-08-25 04:00:00,252.0,21.0,99,58,106,54,6,8,25,2018,2018-08-25 04:00:00,2018-8-25,596.0
04:30:00,2018-08-25 04:30:00,330.0,23.0,146,85,165,71,8,8,25,2018,2018-08-25 04:30:00,2018-8-25,828.0
05:00:00,2018-08-25 05:00:00,409.0,25.0,243,133,279,137,11,8,25,2018,2018-08-25 05:00:00,2018-8-25,1237.0
05:30:00,2018-08-25 05:30:00,445.0,33.0,289,157,342,130,19,8,25,2018,2018-08-25 05:30:00,2018-8-25,1415.0
06:00:00,2018-08-25 06:00:00,282.0,32.0,234,130,249,137,16,8,25,2018,2018-08-25 06:00:00,2018-8-25,1080.0
06:30:00,2018-08-25 06:30:00,261.0,62.0,195,91,192,95,11,8,25,2018,2018-08-25 06:30:00,2018-8-25,907.0
07:00:00,2018-08-25 07:00:00,285.0,56.0,222,130,257,96,14,8,25,2018,2018-08-25 07:00:00,2018-8-25,1060.0
07:30:00,2018-08-25 07:30:00,248.0,59.0,263,142,305,149,17,8,25,2018,2018-08-25 07:30:00,2018-8-25,1183.0
08:00:00,2018-08-25 08:00:00,177.0,43.0,243,133,249,138,14,8,25,2018,2018-08-25 08:00:00,2018-8-25,997.0
08:30:00,2018-08-25 08:30:00,244.0,61.0,274,153,301,178,20,8,25,2018,2018-08-25 08:30:00,2018-8-25,1231.0
09:00:00,2018-08-25 09:00:00,201.0,68.0,316,180,340,155,21,8,25,2018,2018-08-25 09:00:00,2018-8-25,1281.0
09:30:00,2018-08-25 09:30:00,182.0,60.0,281,171,340,149,23,8,25,2018,2018-08-25 09:30:00,2018-8-25,1206.0
10:00:00,2018-08-25 10:00:00,126.0,67.0,252,132,281,142,16,8,25,2018,2018-08-25 10:00:00,2018-8-25,1016.0
10:30:00,2018-08-25 10:30:00,135.0,71.0,280,173,303,127,20,8,25,2018,2018-08-25 10:30:00,2018-8-25,1109.0
11:00:00,2018-08-25 11:00:00,143.0,61.0,274,153,333,133,17,8,25,2018,2018-08-25 11:00:00,2018-8-25,1114.0
11:30:00,2018-08-25 11:30:00,128.0,77.0,267,136,298,132,16,8,25,2018,2018-08-25 11:30:00,2018-8-25,1054.0
12:00:00,2018-08-25 12:00:00,131.0,73.0,232,128,254,134,16,8,25,2018,2018-08-25 12:00:00,2018-8-25,968.0
12:30:00,2018-08-25 12:30:00,196.0,90.0,257,123,259,160,14,8,25,2018,2018-08-25 12:30:00,2018-8-25,1099.0
13:00:00,2018-08-25 13:00:00,220.0,89.0,287,157,343,157,20,8,25,2018,2018-08-25 13:00:00,2018-8-25,1273.0
13:30:00,2018-08-25 13:30:00,224.0,82.0,348,193,426,174,25,8,25,2018,2018-08-25 13:30:00,2018-8-25,1472.0
14:00:00,2018-08-25 14:00:00,140.0,92.0,272,159,324,149,16,8,25,2018,2018-08-25 14:00:00,2018-8-25,1152.0
14:30:00,2018-08-25 14:30:00,128.0,98.0,261,149,288,160,20,8,25,2018,2018-08-25 14:30:00,2018-8-25,1104.0
15:00:00,2018-08-25 15:00:00,119.0,94.0,310,156,336,174,18,8,25,2018,2018-08-25 15:00:00,2018-8-25,1207.0
15:30:00,2018-08-25 15:30:00,89.0,99.0,314,188,329,152,16,8,25,2018,2018-08-25 15:30:00,2018-8-25,1187.0
16:00:00,2018-08-25 16:00:00,60.0,95.0,296,151,327,152,18,8,25,2018,2018-08-25 16:00:00,2018-8-25,1099.0
16:30:00,2018-08-25 16:30:00,79.0,83.0,306,159,330,138,16,8,25,2018,2018-08-25 16:30:00,2018-8-25,1111.0
17:00:00,2018-08-25 17:00:00,79.0,84.0,270,169,327,151,15,8,25,2018,2018-08-25 17:00:00,2018-8-25,1095.0
17:30:00,2018-08-25 17:30:00,62.0,74.0,278,146,299,138,19,8,25,2018,2018-08-25 17:30:00,2018-8-25,1016.0
