time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-07-13 00:00:00,16.0,30.0,302,152,305,194,18,7,13,2018,2018-07-13 00:00:00,2018-7-13,1017.0
00:30:00,2018-07-13 00:30:00,11.0,36.0,167,97,186,94,11,7,13,2018,2018-07-13 00:30:00,2018-7-13,602.0
01:00:00,2018-07-13 01:00:00,14.0,27.0,126,63,133,60,8,7,13,2018,2018-07-13 01:00:00,2018-7-13,431.0
01:30:00,2018-07-13 01:30:00,15.0,18.0,93,47,111,62,6,7,13,2018,2018-07-13 01:30:00,2018-7-13,352.0
02:00:00,2018-07-13 02:00:00,19.0,15.0,52,28,59,21,4,7,13,2018,2018-07-13 02:00:00,2018-7-13,198.0
02:30:00,2018-07-13 02:30:00,34.0,20.0,52,28,58,35,3,7,13,2018,2018-07-13 02:30:00,2018-7-13,230.0
03:00:00,2018-07-13 03:00:00,100.0,31.0,49,27,57,27,4,7,13,2018,2018-07-13 03:00:00,2018-7-13,295.0
03:30:00,2018-07-13 03:30:00,223.0,29.0,112,61,117,64,6,7,13,2018,2018-07-13 03:30:00,2018-7-13,612.0
04:00:00,2018-07-13 04:00:00,313.0,25.0,162,96,181,82,11,7,13,2018,2018-07-13 04:00:00,2018-7-13,870.0
04:30:00,2018-07-13 04:30:00,451.0,29.0,232,125,261,105,15,7,13,2018,2018-07-13 04:30:00,2018-7-13,1218.0
05:00:00,2018-07-13 05:00:00,520.0,55.0,331,168,385,202,23,7,13,2018,2018-07-13 05:00:00,2018-7-13,1684.0
05:30:00,2018-07-13 05:30:00,644.0,75.0,446,240,449,211,28,7,13,2018,2018-07-13 05:30:00,2018-7-13,2093.0
06:00:00,2018-07-13 06:00:00,490.0,67.0,361,188,367,174,26,7,13,2018,2018-07-13 06:00:00,2018-7-13,1673.0
06:30:00,2018-07-13 06:30:00,441.0,152.0,290,168,319,176,23,7,13,2018,2018-07-13 06:30:00,2018-7-13,1569.0
07:00:00,2018-07-13 07:00:00,571.0,172.0,395,200,455,208,26,7,13,2018,2018-07-13 07:00:00,2018-7-13,2027.0
07:30:00,2018-07-13 07:30:00,480.0,261.0,431,229,453,197,28,7,13,2018,2018-07-13 07:30:00,2018-7-13,2079.0
08:00:00,2018-07-13 08:00:00,381.0,225.0,399,214,442,205,22,7,13,2018,2018-07-13 08:00:00,2018-7-13,1888.0
08:30:00,2018-07-13 08:30:00,384.0,171.0,394,217,515,226,29,7,13,2018,2018-07-13 08:30:00,2018-7-13,1936.0
09:00:00,2018-07-13 09:00:00,367.0,119.0,512,271,600,231,35,7,13,2018,2018-07-13 09:00:00,2018-7-13,2135.0
09:30:00,2018-07-13 09:30:00,310.0,94.0,429,242,492,210,26,7,13,2018,2018-07-13 09:30:00,2018-7-13,1803.0
10:00:00,2018-07-13 10:00:00,266.0,91.0,404,205,443,193,23,7,13,2018,2018-07-13 10:00:00,2018-7-13,1625.0
10:30:00,2018-07-13 10:30:00,295.0,121.0,415,230,492,245,29,7,13,2018,2018-07-13 10:30:00,2018-7-13,1827.0
11:00:00,2018-07-13 11:00:00,281.0,113.0,485,268,543,266,34,7,13,2018,2018-07-13 11:00:00,2018-7-13,1990.0
11:30:00,2018-07-13 11:30:00,292.0,100.0,409,230,486,230,23,7,13,2018,2018-07-13 11:30:00,2018-7-13,1770.0
12:00:00,2018-07-13 12:00:00,274.0,107.0,386,227,449,212,29,7,13,2018,2018-07-13 12:00:00,2018-7-13,1684.0
12:30:00,2018-07-13 12:30:00,381.0,111.0,391,228,521,213,27,7,13,2018,2018-07-13 12:30:00,2018-7-13,1872.0
13:00:00,2018-07-13 13:00:00,386.0,125.0,494,289,521,255,34,7,13,2018,2018-07-13 13:00:00,2018-7-13,2104.0
13:30:00,2018-07-13 13:30:00,376.0,117.0,494,269,535,298,37,7,13,2018,2018-07-13 13:30:00,2018-7-13,2126.0
14:00:00,2018-07-13 14:00:00,280.0,81.0,480,231,499,264,34,7,13,2018,2018-07-13 14:00:00,2018-7-13,1869.0
14:30:00,2018-07-13 14:30:00,321.0,117.0,447,276,512,256,34,7,13,2018,2018-07-13 14:30:00,2018-7-13,1963.0
15:00:00,2018-07-13 15:00:00,286.0,144.0,524,255,564,249,36,7,13,2018,2018-07-13 15:00:00,2018-7-13,2058.0
15:30:00,2018-07-13 15:30:00,262.0,171.0,484,274,540,315,31,7,13,2018,2018-07-13 15:30:00,2018-7-13,2077.0
16:00:00,2018-07-13 16:00:00,243.0,241.0,494,271,550,246,28,7,13,2018,2018-07-13 16:00:00,2018-7-13,2073.0
16:30:00,2018-07-13 16:30:00,336.0,311.0,493,278,537,250,34,7,13,2018,2018-07-13 16:30:00,2018-7-13,2239.0
17:00:00,2018-07-13 17:00:00,301.0,327.0,474,285,587,265,33,7,13,2018,2018-07-13 17:00:00,2018-7-13,2272.0
17:30:00,2018-07-13 17:30:00,202.0,264.0,548,284,537,269,31,7,13,2018,2018-07-13 17:30:00,2018-7-13,2135.0
18:00:00,2018-07-13 18:00:00,154.0,111.0,425,239,500,225,30,7,13,2018,2018-07-13 18:00:00,2018-7-13,1684.0
18:30:00,2018-07-13 18:30:00,183.0,111.0,380,215,496,224,30,7,13,2018,2018-07-13 18:30:00,2018-7-13,1639.0
19:00:00,2018-07-13 19:00:00,130.0,95.0,471,248,539,289,30,7,13,2018,2018-07-13 19:00:00,2018-7-13,1802.0
19:30:00,2018-07-13 19:30:00,84.0,53.0,416,242,438,226,24,7,13,2018,2018-07-13 19:30:00,2018-7-13,1483.0
20:00:00,2018-07-13 20:00:00,114.0,43.0,353,199,354,161,24,7,13,2018,2018-07-13 20:00:00,2018-7-13,1248.0
20:30:00,2018-07-13 20:30:00,101.0,74.0,337,226,421,200,28,7,13,2018,2018-07-13 20:30:00,2018-7-13,1387.0
21:00:00,2018-07-13 21:00:00,100.0,86.0,418,246,491,215,32,7,13,2018,2018-07-13 21:00:00,2018-7-13,1588.0
21:30:00,2018-07-13 21:30:00,66.0,76.0,350,222,430,151,28,7,13,2018,2018-07-13 21:30:00,2018-7-13,1323.0
