time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
14:30:00,2018-01-24 14:30:00,262.0,99.0,348,182,346,206,19,1,24,2018,2018-01-24 14:30:00,2018-1-24,1462.0
15:00:00,2018-01-24 15:00:00,231.0,110.0,355,207,424,176,27,1,24,2018,2018-01-24 15:00:00,2018-1-24,1530.0
15:30:00,2018-01-24 15:30:00,206.0,160.0,410,195,460,150,31,1,24,2018,2018-01-24 15:30:00,2018-1-24,1612.0
16:00:00,2018-01-24 16:00:00,161.0,184.0,354,211,392,228,26,1,24,2018,2018-01-24 16:00:00,2018-1-24,1556.0
16:30:00,2018-01-24 16:30:00,171.0,256.0,370,189,383,202,18,1,24,2018,2018-01-24 16:30:00,2018-1-24,1589.0
17:00:00,2018-01-24 17:00:00,147.0,405.0,362,184,369,174,27,1,24,2018,2018-01-24 17:00:00,2018-1-24,1668.0
17:30:00,2018-01-24 17:30:00,112.0,353.0,325,173,377,174,19,1,24,2018,2018-01-24 17:30:00,2018-1-24,1533.0
18:00:00,2018-01-24 18:00:00,78.0,143.0,235,151,281,155,18,1,24,2018,2018-01-24 18:00:00,2018-1-24,1061.0
18:30:00,2018-01-24 18:30:00,89.0,124.0,219,126,245,116,14,1,24,2018,2018-01-24 18:30:00,2018-1-24,933.0
19:00:00,2018-01-24 19:00:00,77.0,90.0,296,165,313,133,20,1,24,2018,2018-01-24 19:00:00,2018-1-24,1094.0
19:30:00,2018-01-24 19:30:00,52.0,57.0,269,154,295,148,16,1,24,2018,2018-01-24 19:30:00,2018-1-24,991.0
20:00:00,2018-01-24 20:00:00,72.0,43.0,200,112,239,125,18,1,24,2018,2018-01-24 20:00:00,2018-1-24,809.0
20:30:00,2018-01-24 20:30:00,69.0,58.0,251,142,270,131,18,1,24,2018,2018-01-24 20:30:00,2018-1-24,939.0
21:00:00,2018-01-24 21:00:00,57.0,44.0,291,170,325,166,18,1,24,2018,2018-01-24 21:00:00,2018-1-24,1071.0
21:30:00,2018-01-24 21:30:00,46.0,42.0,224,131,265,95,15,1,24,2018,2018-01-24 21:30:00,2018-1-24,818.0
22:00:00,2018-01-24 22:00:00,30.0,37.0,156,91,167,85,11,1,24,2018,2018-01-24 22:00:00,2018-1-24,577.0
22:30:00,2018-01-24 22:30:00,32.0,24.0,148,91,176,80,9,1,24,2018,2018-01-24 22:30:00,2018-1-24,560.0
23:00:00,2018-01-24 23:00:00,21.0,29.0,120,59,125,57,8,1,24,2018,2018-01-24 23:00:00,2018-1-24,419.0
23:30:00,2018-01-24 23:30:00,20.0,24.0,103,65,112,49,7,1,24,2018,2018-01-24 23:30:00,2018-1-24,380.0
