time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2017-12-21 00:00:00,12.0,28.0,158,85,162,89,10,12,21,2017,2017-12-21 00:00:00,2017-12-21,544.0
00:30:00,2017-12-21 00:30:00,7.0,32.0,87,46,95,46,5,12,21,2017,2017-12-21 00:30:00,2017-12-21,318.0
01:00:00,2017-12-21 01:00:00,13.0,14.0,29,14,29,13,2,12,21,2017,2017-12-21 01:00:00,2017-12-21,114.0
01:30:00,2017-12-21 01:30:00,12.0,8.0,20,13,25,13,2,12,21,2017,2017-12-21 01:30:00,2017-12-21,93.0
02:00:00,2017-12-21 02:00:00,25.0,8.0,24,13,27,14,2,12,21,2017,2017-12-21 02:00:00,2017-12-21,113.0
02:30:00,2017-12-21 02:30:00,48.0,10.0,30,16,34,15,2,12,21,2017,2017-12-21 02:30:00,2017-12-21,155.0
03:00:00,2017-12-21 03:00:00,126.0,11.0,50,29,64,29,3,12,21,2017,2017-12-21 03:00:00,2017-12-21,312.0
03:30:00,2017-12-21 03:30:00,224.0,18.0,119,67,134,56,7,12,21,2017,2017-12-21 03:30:00,2017-12-21,625.0
04:00:00,2017-12-21 04:00:00,322.0,30.0,185,97,190,79,11,12,21,2017,2017-12-21 04:00:00,2017-12-21,914.0
04:30:00,2017-12-21 04:30:00,458.0,41.0,234,138,279,137,12,12,21,2017,2017-12-21 04:30:00,2017-12-21,1299.0
05:00:00,2017-12-21 05:00:00,423.0,44.0,297,157,329,175,20,12,21,2017,2017-12-21 05:00:00,2017-12-21,1445.0
05:30:00,2017-12-21 05:30:00,512.0,76.0,342,188,372,174,24,12,21,2017,2017-12-21 05:30:00,2017-12-21,1688.0
06:00:00,2017-12-21 06:00:00,322.0,83.0,244,131,272,113,14,12,21,2017,2017-12-21 06:00:00,2017-12-21,1179.0
06:30:00,2017-12-21 06:30:00,357.0,129.0,207,104,225,116,11,12,21,2017,2017-12-21 06:30:00,2017-12-21,1149.0
07:00:00,2017-12-21 07:00:00,485.0,164.0,262,160,290,153,19,12,21,2017,2017-12-21 07:00:00,2017-12-21,1533.0
07:30:00,2017-12-21 07:30:00,465.0,223.0,311,160,335,153,17,12,21,2017,2017-12-21 07:30:00,2017-12-21,1664.0
08:00:00,2017-12-21 08:00:00,323.0,190.0,317,184,329,136,21,12,21,2017,2017-12-21 08:00:00,2017-12-21,1500.0
08:30:00,2017-12-21 08:30:00,369.0,190.0,326,204,335,175,21,12,21,2017,2017-12-21 08:30:00,2017-12-21,1620.0
09:00:00,2017-12-21 09:00:00,328.0,201.0,400,243,498,187,28,12,21,2017,2017-12-21 09:00:00,2017-12-21,1885.0
09:30:00,2017-12-21 09:30:00,322.0,111.0,456,247,513,210,29,12,21,2017,2017-12-21 09:30:00,2017-12-21,1888.0
