time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-08-15 00:00:00,9.0,29.0,134,80,171,94,12,8,15,2018,2018-08-15 00:00:00,2018-8-15,529.0
00:30:00,2018-08-15 00:30:00,15.0,16.0,78,42,82,41,5,8,15,2018,2018-08-15 00:30:00,2018-8-15,279.0
01:00:00,2018-08-15 01:00:00,17.0,21.0,61,36,65,29,4,8,15,2018,2018-08-15 01:00:00,2018-8-15,233.0
01:30:00,2018-08-15 01:30:00,10.0,11.0,47,26,46,26,3,8,15,2018,2018-08-15 01:30:00,2018-8-15,169.0
02:00:00,2018-08-15 02:00:00,10.0,11.0,29,17,35,17,2,8,15,2018,2018-08-15 02:00:00,2018-8-15,121.0
02:30:00,2018-08-15 02:30:00,31.0,20.0,31,18,35,18,2,8,15,2018,2018-08-15 02:30:00,2018-8-15,155.0
03:00:00,2018-08-15 03:00:00,63.0,36.0,57,33,62,33,4,8,15,2018,2018-08-15 03:00:00,2018-8-15,288.0
03:30:00,2018-08-15 03:30:00,176.0,49.0,97,49,107,43,6,8,15,2018,2018-08-15 03:30:00,2018-8-15,527.0
04:00:00,2018-08-15 04:00:00,266.0,66.0,153,73,155,77,9,8,15,2018,2018-08-15 04:00:00,2018-8-15,799.0
04:30:00,2018-08-15 04:30:00,431.0,94.0,197,106,209,115,11,8,15,2018,2018-08-15 04:30:00,2018-8-15,1163.0
05:00:00,2018-08-15 05:00:00,444.0,128.0,248,150,328,124,20,8,15,2018,2018-08-15 05:00:00,2018-8-15,1442.0
05:30:00,2018-08-15 05:30:00,722.0,143.0,365,215,381,201,22,8,15,2018,2018-08-15 05:30:00,2018-8-15,2049.0
06:00:00,2018-08-15 06:00:00,537.0,134.0,280,160,332,137,19,8,15,2018,2018-08-15 06:00:00,2018-8-15,1599.0
06:30:00,2018-08-15 06:30:00,388.0,215.0,221,124,248,126,15,8,15,2018,2018-08-15 06:30:00,2018-8-15,1337.0
07:00:00,2018-08-15 07:00:00,545.0,261.0,305,172,370,131,20,8,15,2018,2018-08-15 07:00:00,2018-8-15,1804.0
07:30:00,2018-08-15 07:30:00,474.0,337.0,322,192,351,189,22,8,15,2018,2018-08-15 07:30:00,2018-8-15,1887.0
08:00:00,2018-08-15 08:00:00,366.0,317.0,309,180,365,167,21,8,15,2018,2018-08-15 08:00:00,2018-8-15,1725.0
08:30:00,2018-08-15 08:30:00,353.0,249.0,363,193,402,206,27,8,15,2018,2018-08-15 08:30:00,2018-8-15,1793.0
09:00:00,2018-08-15 09:00:00,360.0,215.0,436,247,480,249,24,8,15,2018,2018-08-15 09:00:00,2018-8-15,2011.0
09:30:00,2018-08-15 09:30:00,296.0,157.0,378,199,458,223,26,8,15,2018,2018-08-15 09:30:00,2018-8-15,1737.0
10:00:00,2018-08-15 10:00:00,198.0,148.0,335,175,344,206,25,8,15,2018,2018-08-15 10:00:00,2018-8-15,1431.0
10:30:00,2018-08-15 10:30:00,223.0,136.0,345,199,413,195,22,8,15,2018,2018-08-15 10:30:00,2018-8-15,1533.0
11:00:00,2018-08-15 11:00:00,245.0,118.0,375,224,411,197,28,8,15,2018,2018-08-15 11:00:00,2018-8-15,1598.0
11:30:00,2018-08-15 11:30:00,255.0,128.0,369,184,408,186,18,8,15,2018,2018-08-15 11:30:00,2018-8-15,1548.0
12:00:00,2018-08-15 12:00:00,242.0,130.0,340,191,364,183,20,8,15,2018,2018-08-15 12:00:00,2018-8-15,1470.0
12:30:00,2018-08-15 12:30:00,384.0,129.0,375,210,428,198,21,8,15,2018,2018-08-15 12:30:00,2018-8-15,1745.0
13:00:00,2018-08-15 13:00:00,403.0,123.0,476,238,460,228,33,8,15,2018,2018-08-15 13:00:00,2018-8-15,1961.0
13:30:00,2018-08-15 13:30:00,353.0,120.0,469,235,515,256,31,8,15,2018,2018-08-15 13:30:00,2018-8-15,1979.0
14:00:00,2018-08-15 14:00:00,229.0,135.0,413,224,436,218,24,8,15,2018,2018-08-15 14:00:00,2018-8-15,1679.0
14:30:00,2018-08-15 14:30:00,242.0,116.0,398,239,443,225,28,8,15,2018,2018-08-15 14:30:00,2018-8-15,1691.0
15:00:00,2018-08-15 15:00:00,220.0,144.0,444,267,462,172,25,8,15,2018,2018-08-15 15:00:00,2018-8-15,1734.0
15:30:00,2018-08-15 15:30:00,183.0,154.0,442,236,493,221,27,8,15,2018,2018-08-15 15:30:00,2018-8-15,1756.0
16:00:00,2018-08-15 16:00:00,154.0,239.0,423,243,438,175,26,8,15,2018,2018-08-15 16:00:00,2018-8-15,1698.0
16:30:00,2018-08-15 16:30:00,166.0,310.0,414,238,487,223,24,8,15,2018,2018-08-15 16:30:00,2018-8-15,1862.0
17:00:00,2018-08-15 17:00:00,134.0,345.0,393,236,460,232,25,8,15,2018,2018-08-15 17:00:00,2018-8-15,1825.0
17:30:00,2018-08-15 17:30:00,97.0,295.0,396,241,439,246,28,8,15,2018,2018-08-15 17:30:00,2018-8-15,1742.0
18:00:00,2018-08-15 18:00:00,70.0,198.0,358,215,419,211,28,8,15,2018,2018-08-15 18:00:00,2018-8-15,1499.0
18:30:00,2018-08-15 18:30:00,84.0,146.0,378,196,411,185,25,8,15,2018,2018-08-15 18:30:00,2018-8-15,1425.0
19:00:00,2018-08-15 19:00:00,98.0,97.0,430,234,453,220,26,8,15,2018,2018-08-15 19:00:00,2018-8-15,1558.0
19:30:00,2018-08-15 19:30:00,73.0,78.0,346,196,367,200,23,8,15,2018,2018-08-15 19:30:00,2018-8-15,1283.0
20:00:00,2018-08-15 20:00:00,73.0,72.0,284,154,299,121,19,8,15,2018,2018-08-15 20:00:00,2018-8-15,1022.0
20:30:00,2018-08-15 20:30:00,92.0,62.0,316,189,309,165,23,8,15,2018,2018-08-15 20:30:00,2018-8-15,1156.0
21:00:00,2018-08-15 21:00:00,80.0,53.0,349,215,373,220,23,8,15,2018,2018-08-15 21:00:00,2018-8-15,1313.0
