time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-01-20 00:00:00,14.0,29.0,59,37,72,29,4,1,20,2018,2018-01-20 00:00:00,2018-1-20,244.0
00:30:00,2018-01-20 00:30:00,11.0,23.0,39,20,44,20,3,1,20,2018,2018-01-20 00:30:00,2018-1-20,160.0
01:00:00,2018-01-20 01:00:00,8.0,7.0,30,17,34,14,2,1,20,2018,2018-01-20 01:00:00,2018-1-20,112.0
01:30:00,2018-01-20 01:30:00,7.0,11.0,23,12,25,11,1,1,20,2018,2018-01-20 01:30:00,2018-1-20,90.0
02:00:00,2018-01-20 02:00:00,14.0,12.0,15,9,17,8,1,1,20,2018,2018-01-20 02:00:00,2018-1-20,76.0
02:30:00,2018-01-20 02:30:00,26.0,10.0,21,12,22,10,1,1,20,2018,2018-01-20 02:30:00,2018-1-20,102.0
03:00:00,2018-01-20 03:00:00,67.0,9.0,21,12,25,11,1,1,20,2018,2018-01-20 03:00:00,2018-1-20,146.0
03:30:00,2018-01-20 03:30:00,148.0,13.0,62,37,72,35,4,1,20,2018,2018-01-20 03:30:00,2018-1-20,371.0
04:00:00,2018-01-20 04:00:00,235.0,12.0,109,59,121,63,8,1,20,2018,2018-01-20 04:00:00,2018-1-20,607.0
04:30:00,2018-01-20 04:30:00,355.0,29.0,165,94,173,93,12,1,20,2018,2018-01-20 04:30:00,2018-1-20,921.0
05:00:00,2018-01-20 05:00:00,338.0,34.0,194,112,201,92,14,1,20,2018,2018-01-20 05:00:00,2018-1-20,985.0
05:30:00,2018-01-20 05:30:00,376.0,49.0,222,134,266,137,16,1,20,2018,2018-01-20 05:30:00,2018-1-20,1200.0
06:00:00,2018-01-20 06:00:00,229.0,48.0,182,95,199,98,16,1,20,2018,2018-01-20 06:00:00,2018-1-20,867.0
06:30:00,2018-01-20 06:30:00,209.0,39.0,146,81,155,85,10,1,20,2018,2018-01-20 06:30:00,2018-1-20,725.0
07:00:00,2018-01-20 07:00:00,293.0,65.0,220,111,233,122,13,1,20,2018,2018-01-20 07:00:00,2018-1-20,1057.0
07:30:00,2018-01-20 07:30:00,303.0,89.0,260,140,254,136,15,1,20,2018,2018-01-20 07:30:00,2018-1-20,1197.0
08:00:00,2018-01-20 08:00:00,201.0,65.0,246,137,261,115,16,1,20,2018,2018-01-20 08:00:00,2018-1-20,1041.0
08:30:00,2018-01-20 08:30:00,200.0,85.0,272,156,326,122,18,1,20,2018,2018-01-20 08:30:00,2018-1-20,1179.0
09:00:00,2018-01-20 09:00:00,186.0,76.0,327,180,303,154,21,1,20,2018,2018-01-20 09:00:00,2018-1-20,1247.0
09:30:00,2018-01-20 09:30:00,171.0,94.0,268,139,271,153,17,1,20,2018,2018-01-20 09:30:00,2018-1-20,1113.0
10:00:00,2018-01-20 10:00:00,98.0,92.0,218,125,266,116,16,1,20,2018,2018-01-20 10:00:00,2018-1-20,931.0
10:30:00,2018-01-20 10:30:00,147.0,74.0,234,139,275,122,16,1,20,2018,2018-01-20 10:30:00,2018-1-20,1007.0
11:00:00,2018-01-20 11:00:00,132.0,97.0,249,146,314,131,20,1,20,2018,2018-01-20 11:00:00,2018-1-20,1089.0
11:30:00,2018-01-20 11:30:00,137.0,103.0,253,138,263,128,17,1,20,2018,2018-01-20 11:30:00,2018-1-20,1039.0
12:00:00,2018-01-20 12:00:00,113.0,88.0,200,117,205,116,12,1,20,2018,2018-01-20 12:00:00,2018-1-20,851.0
12:30:00,2018-01-20 12:30:00,176.0,86.0,208,113,242,115,16,1,20,2018,2018-01-20 12:30:00,2018-1-20,956.0
13:00:00,2018-01-20 13:00:00,193.0,80.0,250,149,308,124,16,1,20,2018,2018-01-20 13:00:00,2018-1-20,1120.0
13:30:00,2018-01-20 13:30:00,186.0,91.0,300,166,306,125,21,1,20,2018,2018-01-20 13:30:00,2018-1-20,1195.0
14:00:00,2018-01-20 14:00:00,125.0,108.0,268,152,258,156,19,1,20,2018,2018-01-20 14:00:00,2018-1-20,1086.0
14:30:00,2018-01-20 14:30:00,128.0,89.0,254,148,300,168,21,1,20,2018,2018-01-20 14:30:00,2018-1-20,1108.0
15:00:00,2018-01-20 15:00:00,123.0,94.0,307,154,333,184,21,1,20,2018,2018-01-20 15:00:00,2018-1-20,1216.0
15:30:00,2018-01-20 15:30:00,95.0,95.0,289,137,295,183,19,1,20,2018,2018-01-20 15:30:00,2018-1-20,1113.0
16:00:00,2018-01-20 16:00:00,79.0,88.0,245,130,257,125,16,1,20,2018,2018-01-20 16:00:00,2018-1-20,940.0
16:30:00,2018-01-20 16:30:00,87.0,97.0,257,143,277,131,17,1,20,2018,2018-01-20 16:30:00,2018-1-20,1009.0
17:00:00,2018-01-20 17:00:00,70.0,100.0,273,146,269,147,17,1,20,2018,2018-01-20 17:00:00,2018-1-20,1022.0
17:30:00,2018-01-20 17:30:00,44.0,95.0,245,142,258,151,15,1,20,2018,2018-01-20 17:30:00,2018-1-20,950.0
18:00:00,2018-01-20 18:00:00,28.0,93.0,184,104,224,75,14,1,20,2018,2018-01-20 18:00:00,2018-1-20,722.0
18:30:00,2018-01-20 18:30:00,42.0,55.0,169,94,179,81,10,1,20,2018,2018-01-20 18:30:00,2018-1-20,630.0
19:00:00,2018-01-20 19:00:00,34.0,78.0,208,105,230,109,16,1,20,2018,2018-01-20 19:00:00,2018-1-20,780.0
19:30:00,2018-01-20 19:30:00,31.0,59.0,186,105,196,92,11,1,20,2018,2018-01-20 19:30:00,2018-1-20,680.0
20:00:00,2018-01-20 20:00:00,37.0,46.0,155,80,160,87,11,1,20,2018,2018-01-20 20:00:00,2018-1-20,576.0
20:30:00,2018-01-20 20:30:00,53.0,52.0,129,73,148,59,7,1,20,2018,2018-01-20 20:30:00,2018-1-20,521.0
21:00:00,2018-01-20 21:00:00,46.0,41.0,109,69,114,60,8,1,20,2018,2018-01-20 21:00:00,2018-1-20,447.0
21:30:00,2018-01-20 21:30:00,43.0,31.0,124,69,148,62,9,1,20,2018,2018-01-20 21:30:00,2018-1-20,486.0
22:00:00,2018-01-20 22:00:00,28.0,39.0,89,48,102,53,6,1,20,2018,2018-01-20 22:00:00,2018-1-20,365.0
22:30:00,2018-01-20 22:30:00,29.0,29.0,99,56,108,59,8,1,20,2018,2018-01-20 22:30:00,2018-1-20,388.0
23:00:00,2018-01-20 23:00:00,17.0,36.0,80,40,88,42,6,1,20,2018,2018-01-20 23:00:00,2018-1-20,309.0
23:30:00,2018-01-20 23:30:00,11.0,29.0,65,37,78,34,4,1,20,2018,2018-01-20 23:30:00,2018-1-20,258.0
