time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2017-11-22 00:00:00,12.0,23.0,87,47,99,53,6,11,22,2017,2017-11-22 00:00:00,2017-11-22,327.0
00:30:00,2017-11-22 00:30:00,12.0,14.0,68,34,73,31,5,11,22,2017,2017-11-22 00:30:00,2017-11-22,237.0
01:00:00,2017-11-22 01:00:00,10.0,12.0,37,20,38,17,2,11,22,2017,2017-11-22 01:00:00,2017-11-22,136.0
01:30:00,2017-11-22 01:30:00,10.0,8.0,24,14,27,12,2,11,22,2017,2017-11-22 01:30:00,2017-11-22,97.0
02:00:00,2017-11-22 02:00:00,20.0,9.0,19,11,22,9,1,11,22,2017,2017-11-22 02:00:00,2017-11-22,91.0
02:30:00,2017-11-22 02:30:00,46.0,8.0,23,12,25,10,2,11,22,2017,2017-11-22 02:30:00,2017-11-22,126.0
03:00:00,2017-11-22 03:00:00,95.0,9.0,40,22,45,22,2,11,22,2017,2017-11-22 03:00:00,2017-11-22,235.0
03:30:00,2017-11-22 03:30:00,204.0,26.0,97,59,96,42,7,11,22,2017,2017-11-22 03:30:00,2017-11-22,531.0
04:00:00,2017-11-22 04:00:00,343.0,30.0,144,83,163,80,10,11,22,2017,2017-11-22 04:00:00,2017-11-22,853.0
04:30:00,2017-11-22 04:30:00,475.0,35.0,227,133,246,166,14,11,22,2017,2017-11-22 04:30:00,2017-11-22,1296.0
05:00:00,2017-11-22 05:00:00,554.0,47.0,311,156,358,201,20,11,22,2017,2017-11-22 05:00:00,2017-11-22,1647.0
05:30:00,2017-11-22 05:30:00,550.0,76.0,332,182,407,156,24,11,22,2017,2017-11-22 05:30:00,2017-11-22,1727.0
06:00:00,2017-11-22 06:00:00,337.0,111.0,250,127,289,139,15,11,22,2017,2017-11-22 06:00:00,2017-11-22,1268.0
06:30:00,2017-11-22 06:30:00,397.0,138.0,233,140,254,119,15,11,22,2017,2017-11-22 06:30:00,2017-11-22,1296.0
07:00:00,2017-11-22 07:00:00,473.0,172.0,282,160,339,178,21,11,22,2017,2017-11-22 07:00:00,2017-11-22,1625.0
07:30:00,2017-11-22 07:30:00,450.0,189.0,334,214,386,185,25,11,22,2017,2017-11-22 07:30:00,2017-11-22,1783.0
08:00:00,2017-11-22 08:00:00,386.0,164.0,350,187,358,199,26,11,22,2017,2017-11-22 08:00:00,2017-11-22,1670.0
08:30:00,2017-11-22 08:30:00,417.0,157.0,388,231,439,214,22,11,22,2017,2017-11-22 08:30:00,2017-11-22,1868.0
09:00:00,2017-11-22 09:00:00,310.0,113.0,497,271,557,255,29,11,22,2017,2017-11-22 09:00:00,2017-11-22,2032.0
09:30:00,2017-11-22 09:30:00,313.0,101.0,463,257,477,255,30,11,22,2017,2017-11-22 09:30:00,2017-11-22,1896.0
