time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-05-13 00:00:00,22.0,44.0,134,73,145,72,10,5,13,2018,2018-05-13 00:00:00,2018-5-13,500.0
00:30:00,2018-05-13 00:30:00,10.0,24.0,80,45,89,34,6,5,13,2018,2018-05-13 00:30:00,2018-5-13,288.0
01:00:00,2018-05-13 01:00:00,12.0,32.0,57,32,65,26,4,5,13,2018,2018-05-13 01:00:00,2018-5-13,228.0
01:30:00,2018-05-13 01:30:00,6.0,16.0,67,39,74,35,4,5,13,2018,2018-05-13 01:30:00,2018-5-13,241.0
02:00:00,2018-05-13 02:00:00,26.0,32.0,32,17,36,16,2,5,13,2018,2018-05-13 02:00:00,2018-5-13,161.0
02:30:00,2018-05-13 02:30:00,64.0,28.0,42,23,47,20,3,5,13,2018,2018-05-13 02:30:00,2018-5-13,227.0
03:00:00,2018-05-13 03:00:00,126.0,24.0,71,46,83,33,6,5,13,2018,2018-05-13 03:00:00,2018-5-13,389.0
03:30:00,2018-05-13 03:30:00,294.0,22.0,151,95,182,73,10,5,13,2018,2018-05-13 03:30:00,2018-5-13,827.0
04:00:00,2018-05-13 04:00:00,374.0,30.0,273,152,290,135,19,5,13,2018,2018-05-13 04:00:00,2018-5-13,1273.0
04:30:00,2018-05-13 04:30:00,542.0,66.0,351,211,418,224,19,5,13,2018,2018-05-13 04:30:00,2018-5-13,1831.0
05:00:00,2018-05-13 05:00:00,548.0,72.0,434,235,534,286,33,5,13,2018,2018-05-13 05:00:00,2018-5-13,2142.0
05:30:00,2018-05-13 05:30:00,596.0,70.0,547,312,596,313,38,5,13,2018,2018-05-13 05:30:00,2018-5-13,2472.0
06:00:00,2018-05-13 06:00:00,354.0,72.0,398,220,436,231,24,5,13,2018,2018-05-13 06:00:00,2018-5-13,1735.0
06:30:00,2018-05-13 06:30:00,344.0,66.0,362,202,428,189,26,5,13,2018,2018-05-13 06:30:00,2018-5-13,1617.0
07:00:00,2018-05-13 07:00:00,396.0,92.0,439,229,491,233,24,5,13,2018,2018-05-13 07:00:00,2018-5-13,1904.0
07:30:00,2018-05-13 07:30:00,450.0,104.0,541,271,640,288,37,5,13,2018,2018-05-13 07:30:00,2018-5-13,2331.0
08:00:00,2018-05-13 08:00:00,352.0,94.0,585,290,602,260,37,5,13,2018,2018-05-13 08:00:00,2018-5-13,2220.0
08:30:00,2018-05-13 08:30:00,380.0,118.0,731,375,760,327,44,5,13,2018,2018-05-13 08:30:00,2018-5-13,2735.0
09:00:00,2018-05-13 09:00:00,336.0,142.0,721,381,815,388,53,5,13,2018,2018-05-13 09:00:00,2018-5-13,2836.0
09:30:00,2018-05-13 09:30:00,322.0,176.0,729,393,718,382,44,5,13,2018,2018-05-13 09:30:00,2018-5-13,2764.0
10:00:00,2018-05-13 10:00:00,312.0,156.0,586,343,670,339,38,5,13,2018,2018-05-13 10:00:00,2018-5-13,2444.0
10:30:00,2018-05-13 10:30:00,288.0,156.0,687,381,809,378,41,5,13,2018,2018-05-13 10:30:00,2018-5-13,2740.0
11:00:00,2018-05-13 11:00:00,316.0,192.0,723,429,881,399,50,5,13,2018,2018-05-13 11:00:00,2018-5-13,2990.0
11:30:00,2018-05-13 11:30:00,340.0,178.0,655,409,707,402,41,5,13,2018,2018-05-13 11:30:00,2018-5-13,2732.0
12:00:00,2018-05-13 12:00:00,360.0,184.0,619,351,742,319,49,5,13,2018,2018-05-13 12:00:00,2018-5-13,2624.0
12:30:00,2018-05-13 12:30:00,556.0,230.0,760,405,809,415,57,5,13,2018,2018-05-13 12:30:00,2018-5-13,3232.0
13:00:00,2018-05-13 13:00:00,584.0,230.0,913,447,997,478,63,5,13,2018,2018-05-13 13:00:00,2018-5-13,3712.0
13:30:00,2018-05-13 13:30:00,536.0,194.0,959,451,952,455,52,5,13,2018,2018-05-13 13:30:00,2018-5-13,3599.0
14:00:00,2018-05-13 14:00:00,382.0,174.0,818,460,952,458,56,5,13,2018,2018-05-13 14:00:00,2018-5-13,3300.0
14:30:00,2018-05-13 14:30:00,470.0,178.0,756,446,841,535,55,5,13,2018,2018-05-13 14:30:00,2018-5-13,3281.0
15:00:00,2018-05-13 15:00:00,386.0,170.0,961,523,1137,474,66,5,13,2018,2018-05-13 15:00:00,2018-5-13,3717.0
15:30:00,2018-05-13 15:30:00,450.0,152.0,1019,521,1162,531,61,5,13,2018,2018-05-13 15:30:00,2018-5-13,3896.0
16:00:00,2018-05-13 16:00:00,332.0,206.0,839,525,957,397,58,5,13,2018,2018-05-13 16:00:00,2018-5-13,3314.0
16:30:00,2018-05-13 16:30:00,440.0,184.0,961,527,1068,491,67,5,13,2018,2018-05-13 16:30:00,2018-5-13,3738.0
17:00:00,2018-05-13 17:00:00,398.0,138.0,1155,561,1165,554,78,5,13,2018,2018-05-13 17:00:00,2018-5-13,4049.0
17:30:00,2018-05-13 17:30:00,300.0,152.0,913,523,1104,448,58,5,13,2018,2018-05-13 17:30:00,2018-5-13,3498.0
18:00:00,2018-05-13 18:00:00,132.0,156.0,805,424,789,425,43,5,13,2018,2018-05-13 18:00:00,2018-5-13,2774.0
18:30:00,2018-05-13 18:30:00,224.0,192.0,790,400,788,398,54,5,13,2018,2018-05-13 18:30:00,2018-5-13,2846.0
19:00:00,2018-05-13 19:00:00,242.0,156.0,928,515,1051,505,54,5,13,2018,2018-05-13 19:00:00,2018-5-13,3451.0
19:30:00,2018-05-13 19:30:00,166.0,144.0,791,379,853,438,53,5,13,2018,2018-05-13 19:30:00,2018-5-13,2824.0
20:00:00,2018-05-13 20:00:00,116.0,110.0,536,294,576,302,41,5,13,2018,2018-05-13 20:00:00,2018-5-13,1975.0
20:30:00,2018-05-13 20:30:00,122.0,110.0,544,274,577,277,38,5,13,2018,2018-05-13 20:30:00,2018-5-13,1942.0
21:00:00,2018-05-13 21:00:00,128.0,94.0,773,374,779,318,47,5,13,2018,2018-05-13 21:00:00,2018-5-13,2513.0
21:30:00,2018-05-13 21:30:00,134.0,86.0,511,252,543,271,27,5,13,2018,2018-05-13 21:30:00,2018-5-13,1824.0
22:00:00,2018-05-13 22:00:00,44.0,90.0,444,248,536,272,26,5,13,2018,2018-05-13 22:00:00,2018-5-13,1660.0
22:30:00,2018-05-13 22:30:00,70.0,62.0,440,216,429,160,24,5,13,2018,2018-05-13 22:30:00,2018-5-13,1401.0
23:00:00,2018-05-13 23:00:00,40.0,74.0,338,181,346,147,23,5,13,2018,2018-05-13 23:00:00,2018-5-13,1149.0
23:30:00,2018-05-13 23:30:00,16.0,48.0,304,182,317,197,22,5,13,2018,2018-05-13 23:30:00,2018-5-13,1086.0
