time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2017-11-24 00:00:00,11.0,40.0,35,19,37,16,3,11,24,2017,2017-11-24 00:00:00,2017-11-24,161.0
00:30:00,2017-11-24 00:30:00,4.0,23.0,21,12,23,12,1,11,24,2017,2017-11-24 00:30:00,2017-11-24,96.0
01:00:00,2017-11-24 01:00:00,4.0,16.0,27,16,30,15,2,11,24,2017,2017-11-24 01:00:00,2017-11-24,110.0
01:30:00,2017-11-24 01:30:00,7.0,10.0,13,7,14,7,1,11,24,2017,2017-11-24 01:30:00,2017-11-24,59.0
02:00:00,2017-11-24 02:00:00,11.0,10.0,12,7,14,6,1,11,24,2017,2017-11-24 02:00:00,2017-11-24,61.0
02:30:00,2017-11-24 02:30:00,26.0,18.0,17,9,19,9,1,11,24,2017,2017-11-24 02:30:00,2017-11-24,99.0
03:00:00,2017-11-24 03:00:00,61.0,13.0,23,14,28,17,2,11,24,2017,2017-11-24 03:00:00,2017-11-24,158.0
03:30:00,2017-11-24 03:30:00,116.0,12.0,50,29,58,28,4,11,24,2017,2017-11-24 03:30:00,2017-11-24,297.0
04:00:00,2017-11-24 04:00:00,187.0,16.0,112,62,124,53,7,11,24,2017,2017-11-24 04:00:00,2017-11-24,561.0
04:30:00,2017-11-24 04:30:00,254.0,20.0,145,91,168,89,10,11,24,2017,2017-11-24 04:30:00,2017-11-24,777.0
05:00:00,2017-11-24 05:00:00,204.0,25.0,148,77,167,74,10,11,24,2017,2017-11-24 05:00:00,2017-11-24,705.0
05:30:00,2017-11-24 05:30:00,223.0,46.0,175,90,191,92,11,11,24,2017,2017-11-24 05:30:00,2017-11-24,828.0
06:00:00,2017-11-24 06:00:00,126.0,28.0,138,81,166,91,11,11,24,2017,2017-11-24 06:00:00,2017-11-24,641.0
06:30:00,2017-11-24 06:30:00,141.0,59.0,134,77,141,88,8,11,24,2017,2017-11-24 06:30:00,2017-11-24,648.0
07:00:00,2017-11-24 07:00:00,149.0,57.0,120,59,146,65,7,11,24,2017,2017-11-24 07:00:00,2017-11-24,603.0
07:30:00,2017-11-24 07:30:00,162.0,72.0,170,95,182,89,12,11,24,2017,2017-11-24 07:30:00,2017-11-24,782.0
08:00:00,2017-11-24 08:00:00,155.0,74.0,237,133,253,127,16,11,24,2017,2017-11-24 08:00:00,2017-11-24,995.0
08:30:00,2017-11-24 08:30:00,205.0,79.0,313,156,355,200,22,11,24,2017,2017-11-24 08:30:00,2017-11-24,1330.0
