time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2017-10-17 00:00:00,10.0,11.0,120,70,122,49,8,10,17,2017,2017-10-17 00:00:00,2017-10-17,390.0
00:30:00,2017-10-17 00:30:00,12.0,14.0,38,20,39,21,3,10,17,2017,2017-10-17 00:30:00,2017-10-17,147.0
01:00:00,2017-10-17 01:00:00,13.0,17.0,29,17,33,16,2,10,17,2017,2017-10-17 01:00:00,2017-10-17,127.0
01:30:00,2017-10-17 01:30:00,11.0,7.0,22,13,27,15,2,10,17,2017,2017-10-17 01:30:00,2017-10-17,97.0
02:00:00,2017-10-17 02:00:00,13.0,11.0,13,7,14,6,1,10,17,2017,2017-10-17 02:00:00,2017-10-17,65.0
02:30:00,2017-10-17 02:30:00,34.0,7.0,15,9,19,7,1,10,17,2017,2017-10-17 02:30:00,2017-10-17,92.0
03:00:00,2017-10-17 03:00:00,83.0,12.0,24,13,31,12,1,10,17,2017,2017-10-17 03:00:00,2017-10-17,176.0
03:30:00,2017-10-17 03:30:00,176.0,20.0,67,34,73,38,4,10,17,2017,2017-10-17 03:30:00,2017-10-17,412.0
04:00:00,2017-10-17 04:00:00,297.0,16.0,118,65,126,66,8,10,17,2017,2017-10-17 04:00:00,2017-10-17,696.0
04:30:00,2017-10-17 04:30:00,498.0,29.0,187,109,203,104,11,10,17,2017,2017-10-17 04:30:00,2017-10-17,1141.0
05:00:00,2017-10-17 05:00:00,584.0,40.0,251,147,297,142,18,10,17,2017,2017-10-17 05:00:00,2017-10-17,1479.0
05:30:00,2017-10-17 05:30:00,1012.0,76.0,341,194,396,198,21,10,17,2017,2017-10-17 05:30:00,2017-10-17,2238.0
06:00:00,2017-10-17 06:00:00,618.0,86.0,260,138,251,119,17,10,17,2017,2017-10-17 06:00:00,2017-10-17,1489.0
06:30:00,2017-10-17 06:30:00,440.0,173.0,202,101,200,85,14,10,17,2017,2017-10-17 06:30:00,2017-10-17,1215.0
07:00:00,2017-10-17 07:00:00,646.0,249.0,246,142,290,129,18,10,17,2017,2017-10-17 07:00:00,2017-10-17,1720.0
07:30:00,2017-10-17 07:30:00,701.0,397.0,251,153,303,153,17,10,17,2017,2017-10-17 07:30:00,2017-10-17,1975.0
08:00:00,2017-10-17 08:00:00,536.0,378.0,264,146,313,132,14,10,17,2017,2017-10-17 08:00:00,2017-10-17,1783.0
08:30:00,2017-10-17 08:30:00,573.0,252.0,368,203,385,168,21,10,17,2017,2017-10-17 08:30:00,2017-10-17,1970.0
09:00:00,2017-10-17 09:00:00,579.0,172.0,444,254,469,213,28,10,17,2017,2017-10-17 09:00:00,2017-10-17,2159.0
09:30:00,2017-10-17 09:30:00,435.0,126.0,441,218,444,243,29,10,17,2017,2017-10-17 09:30:00,2017-10-17,1936.0
10:00:00,2017-10-17 10:00:00,333.0,100.0,380,183,425,196,25,10,17,2017,2017-10-17 10:00:00,2017-10-17,1642.0
10:30:00,2017-10-17 10:30:00,436.0,129.0,351,187,421,196,25,10,17,2017,2017-10-17 10:30:00,2017-10-17,1745.0
11:00:00,2017-10-17 11:00:00,397.0,130.0,346,200,372,175,22,10,17,2017,2017-10-17 11:00:00,2017-10-17,1642.0
11:30:00,2017-10-17 11:30:00,399.0,122.0,292,196,395,151,24,10,17,2017,2017-10-17 11:30:00,2017-10-17,1579.0
12:00:00,2017-10-17 12:00:00,309.0,125.0,309,161,315,163,21,10,17,2017,2017-10-17 12:00:00,2017-10-17,1403.0
