time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-09-02 00:00:00,16.0,26.0,113,51,101,49,7,9,2,2018,2018-09-02 00:00:00,2018-9-2,363.0
00:30:00,2018-09-02 00:30:00,16.0,19.0,43,24,49,25,3,9,2,2018,2018-09-02 00:30:00,2018-9-2,179.0
01:00:00,2018-09-02 01:00:00,14.0,15.0,25,14,29,15,1,9,2,2018,2018-09-02 01:00:00,2018-9-2,113.0
01:30:00,2018-09-02 01:30:00,8.0,9.0,16,9,18,9,1,9,2,2018,2018-09-02 01:30:00,2018-9-2,70.0
02:00:00,2018-09-02 02:00:00,18.0,19.0,20,10,20,10,1,9,2,2018,2018-09-02 02:00:00,2018-9-2,98.0
02:30:00,2018-09-02 02:30:00,36.0,14.0,34,19,38,20,3,9,2,2018,2018-09-02 02:30:00,2018-9-2,164.0
03:00:00,2018-09-02 03:00:00,67.0,19.0,41,21,47,18,2,9,2,2018,2018-09-02 03:00:00,2018-9-2,215.0
03:30:00,2018-09-02 03:30:00,130.0,10.0,79,42,83,29,5,9,2,2018,2018-09-02 03:30:00,2018-9-2,378.0
04:00:00,2018-09-02 04:00:00,197.0,18.0,102,56,115,58,7,9,2,2018,2018-09-02 04:00:00,2018-9-2,553.0
04:30:00,2018-09-02 04:30:00,267.0,15.0,128,70,136,57,9,9,2,2018,2018-09-02 04:30:00,2018-9-2,682.0
05:00:00,2018-09-02 05:00:00,204.0,17.0,137,75,142,71,8,9,2,2018,2018-09-02 05:00:00,2018-9-2,654.0
05:30:00,2018-09-02 05:30:00,222.0,31.0,164,85,176,71,10,9,2,2018,2018-09-02 05:30:00,2018-9-2,759.0
06:00:00,2018-09-02 06:00:00,147.0,22.0,136,77,154,85,10,9,2,2018,2018-09-02 06:00:00,2018-9-2,631.0
06:30:00,2018-09-02 06:30:00,169.0,19.0,138,83,147,61,9,9,2,2018,2018-09-02 06:30:00,2018-9-2,626.0
07:00:00,2018-09-02 07:00:00,209.0,27.0,166,93,175,80,13,9,2,2018,2018-09-02 07:00:00,2018-9-2,763.0
