time,scheduled_fight_time,parking,pass,A,B,C,D,E,month,day,year,DateTime,Date,Total
00:00:00,2018-09-27 00:00:00,9.0,27.0,124,75,132,76,8,9,27,2018,2018-09-27 00:00:00,2018-9-27,451.0
00:30:00,2018-09-27 00:30:00,13.0,18.0,100,54,99,42,6,9,27,2018,2018-09-27 00:30:00,2018-9-27,332.0
01:00:00,2018-09-27 01:00:00,6.0,17.0,58,35,66,32,4,9,27,2018,2018-09-27 01:00:00,2018-9-27,218.0
01:30:00,2018-09-27 01:30:00,13.0,13.0,30,18,37,17,2,9,27,2018,2018-09-27 01:30:00,2018-9-27,130.0
02:00:00,2018-09-27 02:00:00,16.0,10.0,21,12,20,12,1,9,27,2018,2018-09-27 02:00:00,2018-9-27,92.0
02:30:00,2018-09-27 02:30:00,56.0,16.0,21,12,24,13,1,9,27,2018,2018-09-27 02:30:00,2018-9-27,143.0
03:00:00,2018-09-27 03:00:00,101.0,19.0,35,20,38,15,2,9,27,2018,2018-09-27 03:00:00,2018-9-27,230.0
03:30:00,2018-09-27 03:30:00,209.0,29.0,84,46,87,49,5,9,27,2018,2018-09-27 03:30:00,2018-9-27,509.0
04:00:00,2018-09-27 04:00:00,320.0,24.0,126,71,134,64,8,9,27,2018,2018-09-27 04:00:00,2018-9-27,747.0
04:30:00,2018-09-27 04:30:00,502.0,40.0,188,103,224,102,12,9,27,2018,2018-09-27 04:30:00,2018-9-27,1171.0
05:00:00,2018-09-27 05:00:00,598.0,43.0,284,152,308,137,22,9,27,2018,2018-09-27 05:00:00,2018-9-27,1544.0
05:30:00,2018-09-27 05:30:00,784.0,65.0,333,176,407,189,25,9,27,2018,2018-09-27 05:30:00,2018-9-27,1979.0
06:00:00,2018-09-27 06:00:00,539.0,94.0,257,156,305,181,17,9,27,2018,2018-09-27 06:00:00,2018-9-27,1549.0
06:30:00,2018-09-27 06:30:00,475.0,173.0,206,110,223,100,15,9,27,2018,2018-09-27 06:30:00,2018-9-27,1302.0
07:00:00,2018-09-27 07:00:00,653.0,223.0,274,162,303,132,20,9,27,2018,2018-09-27 07:00:00,2018-9-27,1767.0
07:30:00,2018-09-27 07:30:00,678.0,319.0,315,169,345,229,20,9,27,2018,2018-09-27 07:30:00,2018-9-27,2075.0
08:00:00,2018-09-27 08:00:00,416.0,253.0,339,191,411,173,24,9,27,2018,2018-09-27 08:00:00,2018-9-27,1807.0
08:30:00,2018-09-27 08:30:00,449.0,187.0,374,245,425,219,26,9,27,2018,2018-09-27 08:30:00,2018-9-27,1925.0
09:00:00,2018-09-27 09:00:00,415.0,127.0,436,248,497,230,25,9,27,2018,2018-09-27 09:00:00,2018-9-27,1978.0
09:30:00,2018-09-27 09:30:00,372.0,109.0,393,210,397,234,22,9,27,2018,2018-09-27 09:30:00,2018-9-27,1737.0
10:00:00,2018-09-27 10:00:00,281.0,102.0,348,205,383,167,25,9,27,2018,2018-09-27 10:00:00,2018-9-27,1511.0
10:30:00,2018-09-27 10:30:00,320.0,86.0,379,193,405,182,26,9,27,2018,2018-09-27 10:30:00,2018-9-27,1591.0
11:00:00,2018-09-27 11:00:00,359.0,84.0,391,235,422,217,28,9,27,2018,2018-09-27 11:00:00,2018-9-27,1736.0
11:30:00,2018-09-27 11:30:00,314.0,88.0,408,238,465,192,27,9,27,2018,2018-09-27 11:30:00,2018-9-27,1732.0
12:00:00,2018-09-27 12:00:00,270.0,102.0,331,203,396,199,23,9,27,2018,2018-09-27 12:00:00,2018-9-27,1524.0
12:30:00,2018-09-27 12:30:00,374.0,108.0,415,245,433,197,20,9,27,2018,2018-09-27 12:30:00,2018-9-27,1792.0
13:00:00,2018-09-27 13:00:00,424.0,95.0,468,246,489,266,27,9,27,2018,2018-09-27 13:00:00,2018-9-27,2015.0
13:30:00,2018-09-27 13:30:00,377.0,93.0,496,250,527,258,31,9,27,2018,2018-09-27 13:30:00,2018-9-27,2032.0
14:00:00,2018-09-27 14:00:00,242.0,88.0,409,236,458,253,32,9,27,2018,2018-09-27 14:00:00,2018-9-27,1718.0
14:30:00,2018-09-27 14:30:00,310.0,119.0,443,264,448,268,30,9,27,2018,2018-09-27 14:30:00,2018-9-27,1882.0
15:00:00,2018-09-27 15:00:00,287.0,103.0,492,246,511,263,24,9,27,2018,2018-09-27 15:00:00,2018-9-27,1926.0
15:30:00,2018-09-27 15:30:00,250.0,160.0,481,248,584,304,32,9,27,2018,2018-09-27 15:30:00,2018-9-27,2059.0
16:00:00,2018-09-27 16:00:00,201.0,225.0,470,284,540,251,27,9,27,2018,2018-09-27 16:00:00,2018-9-27,1998.0
16:30:00,2018-09-27 16:30:00,233.0,407.0,475,266,530,335,31,9,27,2018,2018-09-27 16:30:00,2018-9-27,2277.0
17:00:00,2018-09-27 17:00:00,217.0,431.0,524,259,519,234,41,9,27,2018,2018-09-27 17:00:00,2018-9-27,2225.0
17:30:00,2018-09-27 17:30:00,194.0,368.0,494,250,490,258,26,9,27,2018,2018-09-27 17:30:00,2018-9-27,2080.0
18:00:00,2018-09-27 18:00:00,118.0,147.0,430,235,459,290,32,9,27,2018,2018-09-27 18:00:00,2018-9-27,1711.0
18:30:00,2018-09-27 18:30:00,155.0,101.0,416,236,443,184,26,9,27,2018,2018-09-27 18:30:00,2018-9-27,1561.0
19:00:00,2018-09-27 19:00:00,120.0,87.0,432,236,458,200,30,9,27,2018,2018-09-27 19:00:00,2018-9-27,1563.0
19:30:00,2018-09-27 19:30:00,99.0,40.0,421,240,501,182,30,9,27,2018,2018-09-27 19:30:00,2018-9-27,1513.0
20:00:00,2018-09-27 20:00:00,87.0,54.0,291,152,331,150,18,9,27,2018,2018-09-27 20:00:00,2018-9-27,1083.0
20:30:00,2018-09-27 20:30:00,111.0,55.0,288,168,348,150,20,9,27,2018,2018-09-27 20:30:00,2018-9-27,1140.0
21:00:00,2018-09-27 21:00:00,79.0,44.0,360,206,401,176,28,9,27,2018,2018-09-27 21:00:00,2018-9-27,1294.0
21:30:00,2018-09-27 21:30:00,78.0,36.0,319,169,377,183,24,9,27,2018,2018-09-27 21:30:00,2018-9-27,1186.0
22:00:00,2018-09-27 22:00:00,37.0,32.0,233,134,270,145,14,9,27,2018,2018-09-27 22:00:00,2018-9-27,865.0
22:30:00,2018-09-27 22:30:00,39.0,28.0,219,123,253,111,16,9,27,2018,2018-09-27 22:30:00,2018-9-27,789.0
23:00:00,2018-09-27 23:00:00,22.0,27.0,227,134,267,151,15,9,27,2018,2018-09-27 23:00:00,2018-9-27,843.0
23:30:00,2018-09-27 23:30:00,13.0,41.0,178,98,193,102,11,9,27,2018,2018-09-27 23:30:00,2018-9-27,636.0
